,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
33,u107874,最难预料的，就是愈后结果。,1.0,1.0
34,u126170,因为你只需要在适当的时间按琴键就是了。,1.0,1.0
35,u198666,上万人的人流涌下台阶。,1.0,1.0
36,u146148,等等，等等......,1.0,1.0
37,u205206,她不相信诊断符合症状,1,1.0
38,u49967,为项目负责人及总部财务提供每月项目支出与预算的对比报表。,1.0,1.0
39,u183427,那时候还没有此类项目,2.0,2.0
40,u3295,这是圣地，我们不可践踏。,1.0,1.0
41,u4218,他是一个虚伪的人，假装对那件事一无所知。,2.0,2.0
42,u41145,这样一对比，就可以看出他们的一些主要特点来。,3.0,3.0
43,u214895,该市举行了一次自行车队游行以示净化空气运动的开始。,1.0,1.0
44,u195429,但它却是对世界的一种非常重要且实用的观察。,4.0,4.0
45,u218087,有报道说有些现代和尚在使用计算机。,1.0,1.0
46,u114173,这就是雨林中的那座塔，这是从上看,1.0,1.0
47,u133892,就可以分析动物——比如检查DNA——,3.0,3.0
48,u112489,好了，刚才讲的东西只是刚刚开始,1.0,1.0
49,u33324,最后一个学期学生会全身心地投入个人项目的研究。,1.0,1.0
50,u103166,一个女人在放映结束后找到我对我说：“你知道,5.0,5.0
51,u105538,我也曾经把它转变成一种新的衡量收支平衡的办法。,2.0,2.0
52,u157530,我说“我要阉割一些羊，,1.0,1.0
53,u183056,对于我来说，这次是所有挑战中最艰难的一次，,1.0,1.0
54,u14481,如果我们集思广益，我们也许能制订一个真正完善的计划。,1.0,1.0
55,u6426,他应该给我们提些劝告，但他所想出来的一切是不切实际的。,1.0,1.0
56,u108754,我想说一个小故事，在1999年--,1.0,1.0
57,u216628,两国关系已达到出现危机的地步。,1.0,1.0
58,u116976,每一天，那机器上都会放满了硬币和花生。,2.0,2.0
59,u215898,这会使他们产生一种虚假的安全感。,2.0,2.0
60,u24740,他们允许我有一周的时间作决定。,1.0,1.0
61,u72296,我们不能拿任何在最前面位置的付款和不在中赢得没有费用政策。,5.0,5.0
62,u173263,将这一种活动模式转化成一种新的活动模式，,3.0,3.0
63,u65392,方法回顾性分析1124例老年患者24h动态心电图的资料。,1.0,1.0
64,u192224,我的观点是要更加完全的,4.0,4.0
65,u195297,他们派人把鞋送了过来。,1.0,1.0
66,u176458,以及为了人类的共同美好而努力的责任感，,1.0,1.0
67,u177494,当你发现新事物时则心怀敬畏,1.0,1.0
68,u51102,如果你是一名企业家，财富管理师似乎会以不同的方式对待你。,2.0,2.0
69,u138540,在70年代初，并没有很多,5.0,5.0
70,u146758,我还认识像我一样制作小成本独立电影的朋友,1.0,1.0
71,u83137,作为替代，这些孩子中有一些就会入学于那些被称为非正规或非正式的学校就读。,2.0,2.0
72,u171943,多少的恶意软件的新案例,2.0,2.0
73,u53906,开角型青光眼:经常是到晚期才有迹象。,1.0,1.0
74,u103164,我们就会感觉到需要一种力量,3.0,3.0
75,u182339,这些陷阱将会增加使人领悟,4.0,4.0
76,u47130,应用火箭电泳法(RIE)建立并优化了人用狂犬病疫苗抗原的检测方法。,1.0,1.0
77,u131910,那是该杂志中最好的一期。那特刊讨论脑细胞,1.0,1.0
78,u152720,这时候的宇宙是微小的，比一个原子还小。,1.0,1.0
79,u133590,真主说到，“我的仆人通过做更多我要求他们做的事情而更亲近于我”,2.0,2.0
80,u87632,说实话我也正在考虑这事。,2.0,2.0
81,u188277,我们等于不让这些人有更长的寿命，,4.0,4.0
82,u43931,请告诉我储蓄存款与支票存款的区别好吗?,1.0,1.0
83,u125370,60年代末开始上小学的这代——,4.0,4.0
84,u5118,消防队员行动及时，该建筑物方免遭焚毁。,1.0,1.0
85,u97035,他尝了，爱上了这个滋味,2.0,2.0
86,u206004,阿什当第三定律便是现世代,4.0,4.0
87,u215950,他以两票多数获胜：票数是七比五。,1.0,1.0
88,u51702,大部分滤镜可以被装配去分离DSP在每个频道上。,1.0,1.0
89,u75352,研究没有测试较大的或消噪声式耳机。,1.0,1.0
90,u154349,我们非洲人没有能力自治,1.0,1.0
91,u111650,多年来倡导军事变革的人们一种跟我讲,5.0,5.0
92,u14733,那有一张王室的公告，宣告王子诞生了。,1.0,1.0
93,u34759,安布罗希耸耸肩膀，吊儿郎当地下坡朝马房走去。,2.0,2.0
94,u120882,足够当局做立案证据的文件,1.0,1.0
95,u58292,不同化学元素的原子是同类原子的不同聚合物。,1.0,1.0
96,u51025,没有填加防腐，人造颜色或者味道，无蔗糖，盐.果汁浓汤形态。,1.0,1.0
97,u95601,这就带来了你们都可能听过了的这个传说。,4.0,4.0
98,u159342,但糟糕的是，一些人会死于意外。,1.0,1.0
99,u175209,否则我们将得到我们现在所看到的后果--,4.0,4.0
100,u140191,我质疑牛顿科学的价值体系。,2.0,2.0
101,u3290,假如最初的梦想没有实现，我们就必须要么找到新的梦想，要么看旧的梦想还有什么可以挽回的。,1.0,1.0
102,u29340,这项非同寻常的协议规定，总部在伦敦的葛兰素史克占了其中85%的股份，而剩下的归纽约的辉瑞所有。,1.0,1.0
103,u159002,我知道，现在已经有太多的炒作,2.0,2.0
104,u136059,但是你之前有考虑过纪念碑吗？比如越战纪念碑？,1.0,1.0
105,u63908,而且当你看完这些内容时，你可以重新载入一批新的书籍。,2.0,2.0
106,u92144,“自然选择”过程中的种种设计,3.0,3.0
107,u171877,已经横扫了东部整个的原始铁杉林，,4.0,4.0
108,u187596,“你这个鬼灵精，为了让我的良心不受谴责，,4.0,4.0
109,u176299,我们依然可以改变我们的基因的外化表达。,1.0,1.0
110,u16470,他讨厌老是做这份枯燥乏味的工作，可是找不到别的差使。,1.0,1.0
111,u98847,举例来说，如果你们知道激光是如何工作的，,3.0,3.0
112,u80503,有一位教师确实和查理过不去——她老是对他大声叫嚷。,1.0,1.0
113,u171709,过程中也可能导致海洋生物的死亡,3.0,3.0
114,u67892,同时欢迎各地区市有资力的日用陶瓷批发商合作代理销售。,1.0,1.0
115,u122234,这个物种可能将在二三十年内,4.0,4.0
116,u200418,我们怎么会说什么呢？,4.0,4.0
117,u176246,对我来说这样的人格魅力可以带动整个世界,2.0,2.0
118,u9231,视察，巡视以视察或检查为目的官方性察看，如主教对一主教管区的视察,1.0,1.0
119,u109282,乔纳森·哈里斯：恩，我祝福你。,1.0,1.0
120,u26742,格尔木到拉萨段铁道大约有一半是建在冻土上。,1.0,1.0
121,u158823,她发现一直去到数字6 都会出现平方数,1.0,1.0
122,u87563,这种水泥在1824年首次取得了专利，但是直到本世纪初才广泛地应用。,1.0,1.0
123,u61809,joukowski问题是最简单的翼型形映射应用到机翼设计。,1.0,1.0
124,u66181,你手术后过了多长时间才痊愈?,1.0,1.0
125,u217930,命运注定他得长期远行。,1.0,1.0
126,u20553,我们的每一个人，在人生的某些时候，都是非常孤单的。,1.0,1.0
127,u190487,一来是想知道那里是否真的合适,3.0,3.0
128,u125157,如果忘记自己的电话号码，我可以查谷歌。,1.0,1.0
129,u178329,去做他们不想做的事。,3.0,3.0
130,u49305,妓女已成为各地年轻姑娘仿效的主要社会形象 (埃伦古德曼),1.0,1.0
131,u194818,可行吗？我们做什么样的控制？,2.0,2.0
132,u81454,切割层与非切割层交界处，硬度可耐切割，承载量均匀，上光效果提高。,1.0,1.0
133,u182051,"它像一个棺材, 基本发送各种声音,",4.0,4.0
134,u198869,所以我就试着穿过云层用气球着陆,1.0,1.0
135,u174477,当他们不能再保护我，,5.0,5.0
136,u47126,力宏只用他的声学吉他伴奏演唱了大众非常喜爱的歌曲《大城小爱》。,1.0,1.0
137,u196074,虽然T20能作为下一任传教士向整个世界普及板球,3.0,3.0
138,u20350,他开始对肺部进行进一步研究，1971年他利用进修假前往牛津瑞德克里夫老天文台的实验室。,1.0,1.0
139,u162980,我想我最好跳过这些关於如何,5.0,5.0
140,u155863,两年前我买了一个苹果电脑，转换了操作系统，,1.0,1.0
141,u139359,但我所交流过触犯了法律底线,2.0,2.0
142,u201479,你不能用一台机器来取代老师 -- 绝对不可能。,1.0,1.0
143,u49393,你的收入来自影片吗?,1.0,1.0
144,u189511,（这些呆在显微镜前的）蚂蚁是否出来，出来后做什么。,2.0,2.0
145,u61829,这种展览前所未见。,2.0,2.0
146,u179211,而哺乳动物只花了500万年就,5.0,5.0
147,u167390,劫持我们大脑的，是思想，不是虫子,2.0,2.0
148,u215036,他这样麻木不仁，我心里很不痛快。,1.0,1.0
149,u80709,中国人没有在国内花掉美元，而是用那些美元来买我们的资产，特别是美国债券。,2.0,2.0
150,u120453,他们根据售出的彩票数目,5.0,5.0
151,u162033,大卫·米尔希是“死木”美剧以及其他的精彩电视节目的创造者，,1.0,1.0
152,u91531,我十分害怕去见我的家庭和朋友。,1.0,1.0
153,u29795,他要独自驾驶船航行，但他父母不让。,1.0,1.0
154,u84290,本文算法已成功地应用到烧结机尾断面图象的处理中。,1.0,1.0
155,u57126,配售成人甲虫于潮湿的印迹纸一夜之间可能会增加产蛋量。,1.0,1.0
156,u35068,因此，与其根据你的拙劣的决定来使用信用卡，不如省下来应急。,2.0,2.0
157,u6504,贝多芬被认为是不朽的古典音乐大师。,1.0,1.0
158,u205293,这显得非常奇怪 因为我们,5.0,5.0
159,u75661,他是一个我们大家都愿学习的人。,2.0,2.0
160,u81119,本辅助系统是基于非接触式视觉跟踪技术构建的。,1.0,1.0
161,u86205,某些西方国家的证券市场行情猛跌。,1.0,1.0
162,u60395,推拉技术是一种能提供及时、主动的定制化网上信息服务技术。,1.0,1.0
163,u139620,我们三人就在校长办公室,1.0,1.0
164,u12245,这些号码没有按顺序排列；全给搞乱了。,1.0,1.0
165,u185928,我听到他们的策略和他们的计划,2.0,2.0
166,u142140,这位护士用很简单的 － 你看得出 － 油土模型，,4.0,4.0
167,u171436,而这正是我们这个世界的象征，,5.0,5.0
168,u25420,第二个研究以372位台湾慢性病患者为样本，执行量表的验证性因素分析。,1.0,1.0
169,u192217,正如同大脑产生时一片混乱一样，,5.0,5.0
170,u156578,不过，事实上，有一种商品，正如一种叫做Veblen商品的东西，,3.0,3.0
171,u467,我摇摇头，伸出5根手指表示我只愿出5镑钱。,1.0,1.0
172,u7792,如果喜欢，你可以从我的集邮品中挑选一些。,1.0,1.0
173,u17541,考古学家们在那个地区发现了一些古代文明的遗迹。,1.0,1.0
174,u150695,在某种程度上，必须存在着和我们相似的因素。,3.0,3.0
175,u110241,不知道大家是否参加过犹太婚礼,1.0,1.0
176,u114523,好的，那么我们都了解到了什么？这些机器人当然,4.0,4.0
177,u51190,两国经常鼓吹双方合作能够带来的巨大潜力。,1.0,1.0
178,u164932,从70年代的战争时期加入,4.0,4.0
179,u52286,在这个法治国家里，罪犯无法逃脱罪有应得的惩罚。,1.0,1.0
180,u119257,那个楼里有上百人工作－,1.0,1.0
181,u38535,这是一款激情碰撞赛车游戏，热机、加载您(的)枪支，最具挑战性(的)比赛。,2.0,2.0
182,u39666,我虽然是个音乐爱好者，但对中国音乐了解甚少。,1.0,1.0
183,u38070,得避免任何行动中运用诡计的行为，或是对你的行动过度保密。,1.0,1.0
184,u76875,我得学会约束自己。,1.0,1.0
185,u173252,电流会随机地时断时续，,1.0,1.0
186,u215261,他用胶水将这两块木料粘在一起。,1.0,1.0
187,u114649,表明，如果你看看在印度,5.0,5.0
188,u146469,只能试一个星期 一天都不多给,2.0,2.0
189,u5527,她赢了100英镑，都挥霍在买新衣服上了。,1.0,1.0
190,u13448,学校的教务长担任毕业典礼的司仪。,1.0,1.0
191,u168955,我知道虽然她将一生带着疤痕生活，,4.0,4.0
192,u73072,在国际配售获得二、三倍超额认购的情况下，根本不算什么。,2.0,2.0
193,u65793,磁场线的突然重新排列被证明是事情的关键，这是一种称为[重连]的现象。,1.0,1.0
194,u192917,这是高速公路下的一座著名的建筑,1.0,1.0
195,u55115,这个农民在地里犁地犁到半路的时候，犁出一些很大的石头，几乎弄坏了他的机器。,1.0,1.0
196,u3522,面对这样的指责，许多人都会辞职的，然而他却留下并硬是挺了过来。,2.0,2.0
197,u52050,热应力双折射对光束产生较大的退偏作用，从而影响激光器的输出性能。,1.0,1.0
198,u99450,用这个系统，我们能测试癌症药物的效力。,1.0,1.0
199,u1527,服药的最大优点是：除了暂时忍受一下令人作呕的味道外，对服药人别无其他要求。,1.0,1.0
200,u77388,复述练习: 用自己的话口语复述我们所听的英语故事或文章。,2.0,2.0
201,u161334,说：“不用了。谢谢。我来可不是喝酒的。谢谢了。”,1.0,1.0
202,u205427,同时粒子在每个可能的位置相互作用,1.0,1.0
203,u106478,一些文献甚至说，骨骼肌肉组织,5.0,5.0
204,u25949,提高如下警惕，以防止错误操作压缩气体钢瓶造成的伤害。,2.0,2.0
205,u48754,结论本文为吉他霉素的质量控制提供了一种新方法。,1.0,1.0
206,u85146,一不做，二不休。,4.0,4.0
207,u53123,从此，蒋风山对剪纸艺术更加喜爱，便有了长达25年的不懈追求。,1.0,1.0
208,u15839,这些在橄榄球赛上殴斗的社会渣滓必须严处。,1.0,1.0
209,u101631,我想我可以编辑一下这些照片，,1.0,1.0
210,u186562,他们唯一的共同之处就是他们十分不同。,1.0,1.0
211,u109824,恐怖的是，不光我真写了,4.0,4.0
212,u34272,从卫星照片上，在无云天气下鸟瞰欧洲与非洲。,1.0,1.0
213,u100883,你可以很轻松地做笔记，而且它们还可以自动发邮件,1.0,1.0
214,u53438,任何仪器周围有小孩或由小孩使用时，有必要密切地监督。,1.0,1.0
215,u122607,我说，“我将要在这儿过一年呢！”,1.0,1.0
216,u173566,这是他两月份在TED大会上说的,2.0,2.0
217,u135685,翻遍整本书也要把这个神秘的国度找到。,1.0,1.0
218,u138379,以及最终，虚拟现实之类的东西 ──,5.0,5.0
219,u118355,陪审团顾问站在镜子后的另一个房间里。,1.0,1.0
220,u148047,现在你也许会想，所有的这些正在崩溃的分类,4.0,4.0
221,u148739,因为世界被我们所不熟悉的或者不精通的文化，,2.0,2.0
222,u209185,你要是不谨慎从事就要倒霉了。,1.0,1.0
223,u131551,他们的猎手能够闻到 40 步开外的动物尿液味道,1.0,1.0
224,u98064,在我们的珊瑚礁展览的同时，他们也希望,5.0,5.0
225,u55987,何况这类影响在语言以外的许多方面是显而易见的。,3.0,3.0
226,u96465,在做各种选择前尽量选那些可以减少二氧化碳排放量的，,1.0,1.0
227,u108242,20亿增加到了60亿。人们在往城市迁徙。,3.0,3.0
228,u15102,他伸出手来接我给他的书。,1.0,1.0
229,u59888,她父亲就把上泉下泉赐给她。,4.0,4.0
230,u217224,山顶上终年积雪。,1.0,1.0
231,u12164,推销员说这辆汽车状况良好，而我那麽傻竟然信以为真。,1.0,1.0
232,u83941,一点点的自我认知，就可以把火元素所带有的全部热量和野性驯化得服服帖帖。,2.0,2.0
233,u133558,效法先知为榜样，,4.0,4.0
234,u23442,革顺的儿子按著家室是立尼、每。,5.0,5.0
235,u42466,经济上[这些项目]也捉襟见肘。,1.0,1.0
236,u120847,他倒抽一口气对总机说，“我朋友死了。,2.0,2.0
237,u219141,戴墨镜可以保护眼睛不受阳光刺激。,1.0,1.0
238,u24274,数学竞赛年年荣获嘉兴市团体优胜奖，其中两次获嘉兴市第一名。,1.0,1.0
239,u103638,你会高估它，因为你不觉得你可以控制了,2.0,2.0
240,u26411,因为缺乏父母教育的情况增多，青少年与学校、教堂、社区团体及活动中的联系变得至关重要。,1.0,1.0
241,u210973,我要再发现你骗人， 决不轻饶.,1.0,1.0
242,u46875,将七根大钉钉于轮回与涅盘之狭路上。,4.0,4.0
243,u180413,慢慢减速，直到安全着陆。,1.0,1.0
244,u162756,我还有歌，播放曲目都在我这儿，,1.0,1.0
245,u8652,旅游团成员从导游那里拿到详细的日程表。,1.0,1.0
246,u149242,已经影响到了一些人去思考我们正在做的事情,4.0,4.0
247,u109731,她当然觉得每个外孙都很特别,1.0,1.0
248,u90714,罗德尼布鲁克斯：他笑了。她模仿着这个微笑。这样的情形经常发生。,1.0,1.0
249,u197452,就好像是我们被造的时候，,5.0,5.0
250,u545,“卡伦”号当年在为其他船只护航驶往俄国的途中突然遭到敌方潜水艇鱼雷的袭击。,1.0,1.0
251,u11536,你不认为我感冒时应该多喝一些流质吗？,1.0,1.0
252,u114642,结果留下了一个支离破碎的混乱的管理局面,1.0,1.0
253,u142731,我们只知道她叫宝贝刘易斯，不知如何染上了霍乱。,1.0,1.0
254,u194122,这是一只掠食性螨-- 和蜘蛛螨一样小，,1.0,1.0
255,u164795,但现在我们能够得到这些数据,2.0,2.0
256,u185758,数码技术的出现让夜景拍摄变得更加容易,1.0,1.0
257,u67098,现在想，每reductio，一无限是在一些另外的世界W''存在。,4.0,4.0
258,u189490,但如果我碰到更多的是负责维修的蚂蚁，,5.0,5.0
259,u138418,我要传授给你一些严肃的知识,1.0,1.0
260,u19484,山麓地区，山脚地区形成或位于山脚下或山区的陆地地区,1.0,1.0
261,u48670,有五栋建筑. 两栋建筑是绿色的，三栋建筑不是绿色的，它们是银色的。,1.0,1.0
262,u185329,会讨厌我所在的国家。”这毕竟是件别扭的事情，,3.0,3.0
263,u88312,这是行业领袖们一次少见的坦白，何况这次会议是几次对媒体公开的政协会议之一。,4.0,4.0
264,u198150,而我的父母只是想保护我们,1.0,1.0
265,u4135,我们必须千百次地反覆说明，坚韧不拔是取得胜利的唯一道路。,1.0,1.0
266,u200171,他们和她没有关系，但是他们试着找出答案，,2.0,2.0
267,u189646,让一个人，区区一个个体,4.0,4.0
268,u27008,主要负责电脑销售、售后维修、网络安装等公司相关业务。,1.0,1.0
269,u136857,他又靠过去，差点杀了他。,3.0,3.0
270,u141057,它由很多原因引起，但对今天的讨论不重要。,2.0,2.0
271,u97544,大家看得出他们具备的一些东西我的确没有,3.0,3.0
272,u143673,"这是荷欣尼亚的交通要到,在埃斯特拉达,",4.0,4.0
273,u106019,在过去的五年我花了很多,4.0,4.0
274,u208852,现在卖报纸利润很少。,1.0,1.0
275,u210165,警察向司机提出警告后就让他走了。,1.0,1.0
276,u72824,这就符我们前面计算中可以忽略空载电流的假设。,2.0,2.0
277,u162304,这种植物在模仿前一种植物。,2.0,2.0
278,u100102,只在径向平面或者纵向平面建模,1.0,1.0
279,u52852,分析了小儿肝脏病中乙肝与肝豆的鉴别意义及鉴别要点。,1.0,1.0
280,u192187,我们可以检查孩子的大脑并记录那些时间常数。,2,2.0
281,u79853,海德鲁希望能在7日内提出指示性非约束收购要约。,2.0,2.0
282,u64182,"“好哇，你说的倒有意思，"" 杜洛埃嚷道，一点没想到自己刚才的话已经激怒了嘉莉。",2.0,2.0
283,u170949,要么躲在楼上，越高越好,2.0,2.0
284,u181969,"在博物馆的墙上到处流动,搞了不少破坏.",2.0,2.0
285,u152381,因为我们的内心有负面的东西，所以修炼心灵需要时间，,2.0,2.0
286,u45822,在实施过程中，新的法律应规定未来，而不应溯及既往。,1.0,1.0
287,u219627,这笔款项是用于解救洪水灾民的困苦的。,1.0,1.0
288,u73055,不玩耍，或动用任何不属于自己的物品，比如计算机，电话，报警器，储藏柜及锁，等等。,1.0,1.0
289,u91823,但如果我们看看积极的反面事例,3.0,3.0
290,u146251,这使我想到，如果我们在阿富汗减少了70%的暴力事件，,4.0,4.0
291,u33332,将最后一套的陈述原因令留为阁下纪录之用。,2.0,2.0
292,u131,如今，从事体力劳动的人的收入一般要比坐办公室的人高出许多。,1.0,1.0
293,u117641,它还分辨得出 你在往哪看，还有你头的动向。,2.0,2.0
294,u148164,虽然他注意力不集中，但他喜欢到处走动，激励身边的人.”,1.0,1.0
295,u146503,当我们想要了解一颗行星是否适宜居住，,2.0,2.0
296,u144924,还有最后一点...,4.0,4.0
297,u50945,如果你给我这份工作，我确信可以为这个组织带来价值。,1.0,1.0
298,u146034,他接着说，征服巴比伦之后,5.0,5.0
299,u179978,接受最好的治疗,1.0,1.0
300,u214410,她那个宝贝孩子真是调皮得要命。,1.0,1.0
301,u62771,D3D错误 - 无法查询内存. 请重新启动游戏。,1.0,1.0
302,u12482,他没有自行开业的积极性。,1.0,1.0
303,u31184,在新鲜空气中散步奇迹般地消除了她的头疼。,1.0,1.0
304,u216705,现在社会上各阶级的区分不象过去那样明显 。,1.0,1.0
305,u98137,通过计算研究所来提出，另一种做事情的方式，,5.0,5.0
306,u95414,想像这个是持续10年的项目。,1.0,1.0
307,u63405,这个故事很下流，让人极其难堪。,1.0,1.0
308,u139828,我在墨西哥的华雷斯遇到她。,1.0,1.0
309,u172521,我很乐意把它寄给你，那样你就可以真的看到,2.0,2.0
310,u8583,法律的精神比它的具体条文更重要。,1.0,1.0
311,u86140,玛丽用朱丽叶曾用过的方法教我们法语。,1.0,1.0
312,u80420,他们希望在一些像番茄、大米、小麦和棉花的作物上得到相似的结果。,1.0,1.0
313,u35783,将连续时间马尔科夫链与多级全混流串联模型结合建立停留时间分布数学模型。,1.0,1.0
314,u215989,我要是你的话，就会和他们和解了。,2.0,2.0
315,u13178,新法规的含义需研究一下.,1.0,1.0
316,u33159,最后这一行动将是为他们着想而作出的一项不平凡的姿态。,3.0,3.0
317,u13332,部长起初拒绝发表声明，但后来她同意了。,1.0,1.0
318,u17464,玛丽说她不愿意见到琼斯或听到关于她的事。,1.0,1.0
319,u136902,因为，我在波士顿作这个演奏,3.0,3.0
320,u75299,大多数人认为别人自命不凡的样子难以接受。,2.0,2.0
321,u52974,如果你在鸡尾酒吧遇见尼安德特人，他会说什么?,3.0,3.0
322,u104416,好的，现在我们将穿过Zappos的门厅,1.0,1.0
323,u87797,对此事给您带来的不便，请接受我们的歉意。,1.0,1.0
324,u5822,他在一条装配线上工作或他是一名装配线上的工人。,1.0,1.0
325,u166079,我们对自己的喜好其实并不那么清楚，,1.0,1.0
326,u49724,木炭块同玻璃一摩擦，棒上就带电。,1.0,1.0
327,u49912,公司实施国际化战略，寻求海外代理，建立战略合作伙伴关系。,1.0,1.0
328,u213676,滚吧！走路看清楚－－你差点反我的饮料泼翻了。,2.0,2.0
329,u29463,俱乐部里有人说他们经常一块儿去那儿。,2.0,2.0
330,u29530,提出一种多目标决策筛选模型。,1.0,1.0
331,u34285,该型号S是挤满了3G无线上网和HD和卫星无线电。,1.0,1.0
332,u55094,她差不多把她婚后生活的全部秘密都告诉了他。,2.0,2.0
333,u176923,仍然可以呈现出最高水平的工作表现。,2.0,2.0
334,u79529,瑞亚在一旁看见她的孩子一个接着一个被吞下去。,1.0,1.0
335,u217798,我们将从伦敦经过纽约到华盛顿。,1.0,1.0
336,u186299,或是这个故事和什么有关。如果你过分强求，,5.0,5.0
337,u110775,我们去精心呵护自然环境，她会回报给我们更多,1.0,1.0
338,u216490,是炮声还是我的心跳声？,4.0,4.0
339,u106166,所以他们回去，他们研究此事。,3.0,3.0
340,u44668,家乐福上周否认了这些报导。,1.0,1.0
341,u112639,当年我的病人问我这个问题时，,5.0,5.0
342,u102833,我回去思考这个问题时，突然想到,5.0,5.0
343,u166641,也是整座建筑的主体,4.0,4.0
344,u78557,FIC冰淇淋在蛋奶沙司中加入芬芳的香草豆而保存了这种味道。,1.0,1.0
345,u106366,今天我想跟大家谈谈未来,1.0,1.0
346,u195122,我是说，这可以给你们一个比较--￡,5.0,5.0
347,u44919,要求学生们在两小时内完成试卷。,1.0,1.0
348,u144409,以防第二天就不再有停火协议,2.0,2.0
349,u167627,跟信任没有太大关系，而是强迫性的,3.0,3.0
350,u61115,最后，这只闯祸的麻雀被人用气枪击毙。,1.0,1.0
351,u174808,这些照片对于我比你能想象的要重要得多,1.0,1.0
352,u80016,我要答谢《永不妥协》剧组里的许多人。,1.0,1.0
353,u192137,它们全部被重建了。它们全部特化于当前的任务。,2.0,2.0
354,u170930,在这个总结中我要重点强调的是,4.0,4.0
355,u11407,也许我们的工作还是对换一下好，你比我更有经验。,1.0,1.0
356,u199549,开车找停车位,1.0,1.0
357,u47763,域名是没有我们的事务而是一个新方式赢得在转售。,2.0,2.0
358,u74920,硫化促进剂NOBS纯度的测定方法有三种: 电位滴定法、指示剂滴定法和液相色谱法。,1.0,1.0
359,u106426,这是我一生中最难忘的经历之一,1.0,1.0
360,u85663,工人们举行罢工，反对资本家的残酷剥削。,1.0,1.0
361,u65168,以前的攀爬者在攀登线路上留下的攀登装备 (岩塞、机械塞等),1.0,1.0
362,u144351,也许上帝不是我们这样的代理人。,2.0,2.0
363,u138345,它们本身就是只能通过时间表现的现象，,2.0,2.0
364,u201358,但假如你任何时候都是这个样子 那么你什么事情也做不了,2.0,2.0
365,u156209,"这是蓝笔, 红笔, 绿笔, 黑笔.",1.0,1.0
366,u129925,玛丽亚?卡拉斯17岁时便首次献唱托斯卡？,1.0,1.0
367,u211898,烛光在日光下显得很黯淡。,1.0,1.0
368,u20107,这些措施能使我们的自行车产量加倍。,1.0,1.0
369,u129221,这里有一条眼镜王蛇,1.0,1.0
370,u68269,这就是我们第一次的接触。就这样我就收养了这只小狗。,1.0,1.0
371,u63650,人们习惯用营火和表演仪式来祈求太阳再次为他们降临。,2.0,2.0
372,u191823,我真是为了这些地衣跑很远的路去了趟格陵兰岛,2.0,2.0
373,u57598,我们做了一些检查，结果指出是结节病。,1.0,1.0
374,u98124,就导致了像长颈鹿或兰花这样的新物种出现。,3.0,3.0
375,u197901,?让我来分享开心可爱的微笑给你?,1.0,1.0
376,u131963,而且对社会带来好处,2.0,2.0
377,u196755,我看过你以前在TED展示的草图。,1.0,1.0
