,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
14,u3242,5,4,5,6,4,6,4,4,3,1,5,1,2,1,1,4,2,1,1,1,1,1,2,1,3,4,2,1,1,1,3,2,5,2,1,"['past', 'present']",1,2,2,6,2,1,6,5,6,2,2,5,4,6,5,4,4,1,1,5,1,1,1,2,6,3,2,2,1,1,1,1
15,u1018,4,5,4,7,4,6,5,4,4,2,4,1,2,1,1,1,2,1,1,1,1,1,3,3,1,4,2,1,1,1,2,2,4,2,3,"['past', 'present']",1,2,2,6,2,1,6,4,6,2,2,2,3,6,6,3,3,1,1,3,1,1,1,2,6,4,2,2,1,1,1,2
16,u582,5,1,4,6,5,6,2,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,2,2,1,1,"['past', 'present']",2,2,2,6,2,1,6,4,6,2,1,6,5,6,4,5,5,2,2,6,1,1,1,1,6,3,4,2,1,1,1,2
17,u3399,5,3,4,6,5,6,5,4,3,3,4,3,2,2,2,2,3,1,1,1,1,1,5,2,1,1,2,1,3,2,2,2,4,2,1,"['past', 'present']",2,3,4,5,2,1,5,5,6,2,4,3,4,6,5,5,4,3,3,4,3,2,1,1,6,4,3,4,3,3,2,2
18,u1899,4,2,4,6,3,5,4,3,4,2,2,3,4,2,1,1,3,3,3,1,1,1,2,3,1,1,4,1,1,2,4,4,3,5,3,"['past', 'present']",1,3,4,5,2,1,6,4,6,2,2,3,5,5,3,3,4,3,3,4,2,2,1,4,6,3,2,2,1,3,3,3
19,u319,3,1,2,7,2,5,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,4,2,4,1,1,"['past', 'present']",1,2,4,6,2,1,5,5,7,1,1,6,5,6,5,4,4,1,1,4,1,2,1,1,7,2,1,2,1,1,1,2
20,u3012,5,6,4,6,3,5,5,4,3,1,4,2,3,2,1,1,1,2,1,4,1,4,4,1,1,3,2,1,1,2,4,4,4,2,1,"['past', 'present']",1,2,2,5,2,1,5,4,6,2,2,2,4,6,4,3,4,1,1,5,1,2,1,4,6,3,2,2,1,1,2,2
21,u14,4,1,4,6,3,5,5,1,2,2,1,1,1,1,1,1,4,1,1,3,1,1,3,3,1,4,2,2,1,2,4,1,1,1,1,"['past', 'present', 'future']",1,2,4,5,2,2,5,5,6,2,1,5,5,5,2,2,4,1,1,5,1,2,1,1,6,2,2,2,1,3,2,3
22,u2836,5,6,3,6,5,6,6,4,4,3,2,1,4,3,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,4,4,4,4,1,"['past', 'present']",1,2,4,5,2,1,6,4,6,2,2,4,5,5,3,1,3,1,1,3,1,3,1,4,5,2,2,2,1,2,2,2
23,u4214,6,2,3,7,6,6,4,3,2,1,5,1,1,1,1,1,2,1,1,1,3,1,1,4,1,1,1,1,1,1,2,1,5,1,1,"['past', 'present']",1,2,2,6,2,1,6,5,6,2,3,6,3,6,6,4,5,2,2,6,2,2,1,2,6,3,2,2,4,3,4,2
24,u2376,5,4,4,6,5,6,4,3,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,2,3,1,1,present,2,3,2,5,2,1,6,4,6,2,3,5,4,6,5,4,4,1,1,5,1,2,1,2,6,3,4,3,1,1,2,5
25,u1926,2,1,5,6,2,6,4,4,2,1,4,2,1,1,3,2,1,1,1,1,1,1,1,4,1,1,2,3,1,1,1,1,5,1,1,['present'],3,5,2,4,2,2,5,2,6,2,6,2,1,6,6,2,2,1,1,2,1,1,1,1,6,4,2,3,2,1,2,4
26,u3138,5,6,5,7,5,6,5,4,4,1,1,1,5,2,1,1,4,1,2,1,2,1,4,1,1,5,2,1,1,3,6,5,2,2,1,"['past', 'future']",1,2,2,6,2,1,6,5,6,2,1,2,6,6,2,2,5,1,1,6,1,2,1,5,7,3,1,2,1,2,2,3
27,u2652,2,2,5,7,1,5,6,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,6,6,6,3,6,1,['present'],1,2,5,5,4,1,3,5,7,1,2,2,6,3,1,1,1,1,1,1,1,6,1,2,7,2,1,6,1,1,1,1
28,u4398,2,2,4,6,2,3,4,1,1,2,1,2,5,5,5,6,2,4,1,1,3,1,1,4,1,1,5,1,1,6,6,5,1,5,3,"['past', 'present']",1,3,4,3,2,1,4,6,6,2,4,3,7,2,1,4,1,1,1,1,1,5,1,4,5,3,4,4,2,1,1,4
29,u3350,5,5,3,7,2,6,4,4,3,1,2,3,3,1,2,5,3,2,1,1,1,1,2,3,3,2,2,1,2,4,6,4,3,3,1,['present'],1,2,2,6,3,1,5,6,7,1,1,5,7,6,2,3,4,1,1,5,1,2,1,4,7,2,2,4,1,1,2,2
30,u1830,5,4,3,6,4,6,4,3,3,1,5,4,2,1,2,3,5,2,2,5,1,1,5,2,1,3,2,1,1,2,2,2,4,1,1,"['present', 'future']",1,2,2,6,2,1,6,5,6,2,3,5,4,6,5,4,5,1,1,6,1,2,1,2,6,2,1,2,1,1,1,2
31,u3706,5,1,2,6,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,2,4,4,3,2,1,"['present', 'past']",1,2,2,6,2,1,6,5,6,2,1,6,5,6,4,4,5,1,1,6,1,2,1,2,6,3,4,2,1,2,3,1
32,u3021,4,4,4,6,3,5,6,4,4,1,2,3,2,1,3,6,2,2,3,2,1,1,2,4,4,2,4,1,1,2,5,4,5,2,1,['present'],1,2,2,5,4,1,3,6,6,2,1,5,6,6,2,4,4,1,1,4,1,3,1,2,6,4,2,3,1,1,2,3
33,u832,5,3,5,7,3,5,5,2,2,1,1,2,6,5,1,1,1,6,4,1,5,4,4,1,3,4,2,1,1,5,6,4,2,5,2,"['past', 'present', 'future']",1,3,4,5,4,1,3,6,6,2,3,2,7,5,1,4,4,1,1,4,1,2,1,6,7,5,1,4,4,1,2,4
34,u2884,5,6,2,7,4,6,4,4,4,1,3,1,5,4,1,4,2,2,2,1,1,2,4,2,1,5,2,1,1,1,5,5,3,4,3,"['present', 'future']",1,2,2,6,2,1,6,5,6,2,2,5,6,5,2,1,5,1,1,6,1,2,1,4,7,3,2,3,1,1,2,3
35,u4125,4,1,3,6,3,5,2,4,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,4,1,3,2,1,"['present', 'past']",1,2,3,6,2,1,6,4,6,2,1,6,5,6,3,4,5,1,1,6,1,2,1,2,6,4,2,2,3,2,4,6
36,u1949,3,4,4,6,2,6,6,3,2,1,2,4,2,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,3,2,1,['present'],1,2,4,6,2,1,6,5,6,2,1,5,5,6,3,4,2,1,1,2,1,2,1,2,6,3,1,3,1,1,1,1
37,u2816,5,3,4,6,4,6,2,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,2,1,4,1,1,['present'],2,2,1,6,2,1,6,5,6,2,2,5,3,6,6,4,4,1,1,5,1,1,1,1,6,3,2,2,1,1,1,3
38,u2131,4,2,3,6,2,5,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,['present'],1,2,4,5,2,1,5,2,6,1,3,5,3,6,5,4,2,1,1,2,1,2,1,1,6,3,1,2,1,1,1,1
39,u1735,5,4,4,6,3,6,4,4,4,1,3,1,2,1,3,3,1,1,1,1,1,1,1,3,3,1,2,1,1,1,3,2,4,2,2,"['past', 'present']",1,2,2,6,2,1,6,5,6,2,2,6,4,6,5,3,4,1,1,5,1,2,1,2,6,3,2,4,4,2,2,3
40,u407,3,2,3,6,2,5,5,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,2,1,5,1,1,"['past', 'present']",2,4,2,4,1,1,6,2,6,2,5,4,2,6,6,1,1,1,1,2,1,1,1,1,6,3,1,1,1,1,1,1
41,u4201,3,1,4,6,2,5,4,2,1,1,2,1,1,1,5,2,1,1,1,1,1,1,1,4,3,1,4,1,1,2,1,1,3,1,1,['present'],1,4,2,4,2,1,5,5,6,2,4,2,2,5,5,3,4,1,1,4,1,3,1,1,6,4,1,4,3,1,1,1
42,u2443,2,2,4,6,2,5,6,2,2,1,4,1,1,1,3,3,3,1,1,1,1,1,2,4,1,2,4,1,1,2,2,2,5,2,1,['present'],2,4,2,3,2,1,5,2,5,2,5,2,2,6,5,1,2,1,1,2,1,2,1,1,6,4,2,2,1,1,1,2
43,u1944,4,1,4,6,3,5,4,4,3,1,4,1,2,2,1,3,3,2,3,1,1,1,4,3,1,1,2,1,1,1,2,2,4,2,1,['past'],2,3,2,5,2,1,5,3,6,2,3,5,4,6,5,4,4,1,1,5,1,2,1,2,6,3,2,4,5,4,4,4
44,u1821,6,5,4,7,5,6,2,3,3,1,1,2,5,4,1,1,4,1,1,4,1,1,4,2,4,3,2,1,1,3,6,5,2,3,1,['present'],1,3,4,6,2,1,6,5,6,2,2,5,6,5,2,4,5,1,1,6,1,3,1,5,6,4,2,3,1,1,2,4
45,u2771,5,2,4,6,3,6,5,5,5,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,5,2,1,['present'],1,2,2,6,2,1,6,4,6,2,2,5,3,6,5,5,5,1,1,6,1,2,1,1,6,3,2,2,1,1,2,4
46,u1670,5,3,4,6,3,6,6,5,2,2,4,2,4,3,2,4,3,3,2,1,1,1,2,3,3,1,2,1,1,3,5,3,4,5,1,"['past', 'present']",1,2,2,6,2,1,5,6,6,2,2,6,6,5,2,5,4,1,1,5,1,2,1,4,6,4,2,4,5,2,4,4
47,u1005,5,2,4,7,3,6,5,5,4,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,3,4,2,1,['present'],1,2,2,6,2,1,6,5,6,2,2,6,5,6,4,4,5,1,1,6,1,2,1,2,7,2,2,4,1,1,2,4
48,u4070,3,1,4,7,2,5,2,1,1,2,1,1,4,2,1,1,4,3,2,1,3,2,4,2,3,5,2,1,1,6,6,2,1,1,3,['past'],1,3,4,5,2,1,6,4,6,2,3,2,6,6,2,3,3,2,2,3,1,2,1,5,6,2,2,2,1,1,1,1
49,u2927,4,2,3,7,4,5,5,2,2,1,1,1,7,6,3,6,2,6,2,1,1,1,1,1,4,3,3,1,1,5,7,6,1,6,5,"['past', 'present']",1,4,4,4,2,1,5,6,6,2,3,2,7,5,1,5,4,1,1,4,1,4,1,6,7,3,2,5,2,4,2,1
50,u333,5,6,4,6,4,6,4,4,5,1,2,1,3,2,1,1,1,1,1,1,3,1,1,4,1,4,2,1,1,1,5,4,3,2,1,['present'],2,3,2,6,2,1,6,4,5,2,2,5,5,5,3,4,5,1,1,6,1,2,1,3,6,4,2,4,4,1,2,5
51,u3648,5,5,3,7,4,5,6,2,3,1,1,1,6,4,2,1,1,1,1,1,1,1,1,3,1,1,2,1,1,6,6,6,1,6,1,"['present', 'future']",1,3,5,5,3,1,4,5,6,2,3,5,6,5,2,1,3,1,1,3,1,4,1,4,7,3,2,3,3,1,2,2
52,u851,4,1,4,7,4,6,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,5,4,4,1,2,"['past', 'present']",1,2,2,6,1,1,6,5,6,2,2,2,6,6,2,4,3,1,1,3,1,2,1,1,6,3,2,5,6,3,3,3
53,u181,4,2,5,7,2,6,2,3,3,1,3,1,5,5,1,1,6,4,2,2,4,2,4,2,2,3,2,1,2,5,6,5,3,6,4,['present'],1,3,2,5,3,1,4,4,6,2,3,3,6,6,2,1,4,1,1,5,1,2,1,5,6,3,2,4,2,1,2,5
54,u2995,3,3,4,6,3,6,6,3,3,1,6,5,2,2,2,5,1,1,1,1,1,1,1,4,5,4,2,1,1,2,4,2,5,2,2,"['present', 'past']",1,2,4,6,2,1,6,3,6,2,3,2,5,6,5,4,2,1,1,3,1,2,1,2,6,4,2,3,1,1,3,2
55,u3902,6,1,4,7,4,6,5,5,5,1,2,3,2,1,1,3,5,1,4,1,1,1,2,2,1,1,2,1,1,2,3,2,4,2,1,"['past', 'present']",1,2,2,6,3,1,6,6,6,2,2,6,5,6,5,4,6,2,2,6,1,2,1,2,7,3,2,4,2,3,4,6
56,u2242,4,5,2,6,2,5,5,3,4,1,1,1,5,4,4,6,4,5,5,2,2,1,2,4,5,3,2,1,1,6,6,5,2,4,1,['present'],1,2,4,5,2,1,5,4,6,2,2,5,6,6,2,1,3,1,1,3,1,2,1,5,6,4,2,4,1,1,1,2
57,u1621,5,4,2,6,4,6,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,2,4,2,2,1,1,['present'],1,2,2,6,3,1,5,5,6,2,1,6,5,6,3,1,5,1,1,6,1,2,1,1,6,3,2,4,2,2,4,6
58,u4426,5,4,4,6,5,5,6,2,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,4,1,1,"['past', 'present']",1,1,2,6,2,1,6,5,6,2,1,6,4,6,5,5,5,1,1,6,1,2,1,2,6,2,1,2,1,2,2,2
59,u3757,5,6,3,7,3,6,5,4,5,1,2,1,4,4,1,1,5,6,4,5,5,1,3,2,4,4,2,1,1,4,6,6,3,6,2,"['past', 'present', 'future']",1,2,2,6,2,1,6,6,6,2,2,4,6,6,2,1,5,1,1,6,1,2,1,6,7,3,2,6,6,4,5,6
60,u1712,5,5,2,6,4,6,4,5,5,1,4,5,2,1,1,1,2,2,1,1,1,1,1,3,1,2,2,1,1,6,6,5,3,5,1,"['past', 'present']",1,2,2,6,2,1,6,5,6,2,1,6,6,5,2,5,5,1,1,6,1,3,1,3,6,2,2,3,1,3,4,4
61,u2428,6,1,2,7,4,6,2,3,2,1,2,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,2,1,1,1,2,1,2,1,1,['past'],2,2,2,7,2,1,7,5,7,1,2,6,4,7,6,3,5,3,3,6,2,1,1,1,7,3,2,2,1,4,3,4
62,u2041,5,4,3,6,3,6,4,3,5,1,4,4,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,4,2,3,1,1,['present'],1,2,2,6,4,1,4,6,6,2,1,7,5,6,5,5,5,1,1,6,1,2,1,2,6,3,2,4,4,1,2,5
63,u1963,5,1,4,6,2,6,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,4,1,4,1,1,['present'],1,2,2,6,4,1,5,5,6,2,1,3,5,6,5,1,3,1,1,4,1,2,1,1,6,4,2,2,1,1,2,1
64,u665,5,5,4,6,4,5,4,4,5,1,1,1,3,2,1,1,2,2,2,2,2,1,2,3,2,4,2,1,1,6,4,5,4,4,1,"['present', 'past']",1,2,3,5,2,1,5,5,6,2,2,6,5,5,2,1,4,1,1,5,1,4,1,3,6,3,2,4,4,1,2,4
65,u375,6,1,2,7,5,6,2,4,5,1,2,3,1,1,3,4,1,1,1,1,1,1,1,3,4,1,2,1,1,1,4,2,4,2,1,['present'],2,2,2,6,2,1,6,5,6,2,1,6,5,6,5,1,6,1,1,7,1,2,1,4,7,3,1,2,1,1,2,5
66,u3999,3,2,4,6,2,6,5,3,2,1,4,2,2,1,2,3,3,2,1,1,1,1,3,3,1,3,2,1,1,2,2,2,4,2,1,['present'],1,2,2,5,2,1,6,3,6,2,3,2,3,6,5,3,2,1,1,2,1,2,1,2,6,2,2,2,1,1,1,3
67,u3663,3,2,4,6,2,5,5,4,3,1,4,1,2,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,2,4,4,4,2,1,"['past', 'present']",2,2,4,5,3,1,5,5,6,2,2,4,5,5,3,4,3,1,1,3,1,2,1,3,6,3,2,4,2,1,2,4
68,u2132,4,5,4,6,2,5,4,3,4,3,4,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,2,1,1,2,4,4,3,2,3,"['present', 'past']",1,2,2,6,2,1,5,5,6,2,2,4,5,5,2,1,5,2,2,6,1,3,1,2,6,2,1,2,1,1,2,3
69,u669,3,5,4,6,3,4,5,3,4,1,2,1,5,3,2,5,3,5,5,2,4,2,3,5,5,5,3,1,1,2,6,5,5,5,1,"['past', 'present', 'future']",2,2,4,5,3,1,4,6,6,2,2,5,6,4,2,1,5,1,1,6,1,3,1,4,6,4,1,5,2,2,2,3
70,u2756,2,2,4,7,2,6,6,2,2,2,5,1,1,1,2,2,4,2,2,2,1,1,6,1,1,1,2,1,1,1,1,1,6,1,1,"['past', 'present']",2,4,2,4,2,1,6,2,6,2,5,2,1,6,6,4,1,1,1,2,1,1,1,1,6,4,2,4,1,3,2,4
71,u568,2,1,6,7,2,6,5,2,2,1,3,1,1,1,2,2,7,2,1,6,1,1,6,2,3,5,2,1,3,6,2,1,4,2,1,"['present', 'future']",2,4,4,5,2,1,5,2,5,2,5,2,2,6,6,1,2,1,1,2,1,2,1,1,6,3,2,3,1,1,1,1
72,u525,3,1,1,6,2,5,4,1,1,1,6,5,1,1,2,1,1,2,1,1,2,1,1,2,3,1,4,1,2,3,4,1,1,2,1,['present'],1,2,4,5,4,1,3,5,6,1,1,6,5,5,2,6,5,1,1,6,1,2,1,1,6,2,4,4,1,1,1,1
73,u787,4,5,3,6,3,5,5,3,4,1,1,1,4,4,1,1,1,3,1,1,2,1,1,1,1,3,4,1,1,2,5,4,3,4,2,['present'],1,3,2,5,2,1,5,5,7,1,2,4,6,5,2,2,4,1,1,5,1,2,1,4,6,3,1,2,1,1,4,4
74,u4058,5,2,5,6,4,6,5,4,2,2,3,1,2,1,2,4,5,4,3,4,4,1,5,4,2,2,2,1,1,5,6,5,4,5,1,['past'],1,2,2,6,1,1,6,5,6,2,2,4,6,6,2,3,4,3,3,4,1,2,1,4,6,2,2,3,1,2,4,4
75,u3133,6,1,4,6,5,6,5,4,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,2,4,2,1,1,1,2,4,5,2,1,['past'],2,3,3,6,2,1,6,5,5,3,1,6,5,6,3,4,6,2,2,6,1,3,1,1,6,4,2,6,5,4,5,7
76,u2077,5,5,5,6,5,6,5,4,5,1,5,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,2,1,2,1,5,1,1,['present'],1,2,2,6,2,1,6,4,6,2,2,5,3,6,5,4,4,1,1,5,1,2,1,2,6,2,2,2,1,1,2,2
77,u1207,2,1,5,5,2,4,6,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,6,1,1,6,2,6,5,2,1,['present'],3,4,5,2,4,1,3,1,6,2,5,2,2,6,6,6,2,1,1,2,1,6,1,1,5,4,2,2,1,1,1,1
78,u642,2,2,4,6,2,5,5,3,2,1,4,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,4,1,1,2,2,3,4,2,1,['present'],2,3,4,5,2,1,4,4,6,2,3,2,4,6,5,5,2,1,1,2,1,3,1,2,6,3,2,2,1,1,3,2
79,u623,4,5,2,7,2,6,3,5,4,1,5,3,2,1,1,1,4,2,1,1,1,1,2,5,4,1,3,1,2,2,4,3,4,2,1,['present'],1,2,2,6,2,1,6,5,6,2,2,6,4,5,4,3,4,1,1,5,1,2,1,2,7,3,2,3,1,1,4,2
80,u4485,5,2,4,6,4,5,4,4,5,1,1,3,4,3,1,1,2,1,1,4,1,5,4,3,1,4,2,1,1,2,5,4,3,6,3,['past'],1,3,2,6,4,1,4,5,6,2,2,6,6,5,2,4,6,1,1,6,1,2,1,4,6,3,2,2,1,2,2,6
81,u4470,5,2,3,6,4,5,4,2,3,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,5,3,3,1,2,"['past', 'present']",1,2,3,5,1,1,6,3,6,2,1,3,5,5,2,3,4,1,1,5,1,3,1,2,6,3,2,2,1,1,2,2
82,u2543,6,5,3,7,4,6,2,5,6,1,2,5,3,1,1,3,2,1,1,3,1,1,4,5,4,2,2,1,1,2,4,2,5,2,1,['present'],1,2,2,6,2,1,6,5,6,2,1,6,6,6,4,3,6,1,1,6,1,2,1,2,6,4,2,4,1,1,2,5
83,u38,5,3,2,6,2,5,5,3,2,1,1,1,4,3,1,1,4,4,1,1,1,1,1,1,1,1,2,1,1,5,6,5,2,5,1,['present'],1,2,2,5,2,1,5,5,6,2,2,5,6,5,2,3,5,1,1,6,1,4,1,4,6,3,2,2,1,1,4,1
84,u309,2,1,4,6,3,5,5,2,3,1,1,1,2,1,1,1,4,1,1,1,1,1,2,3,1,4,3,1,1,2,5,3,2,1,1,"['present', 'future']",1,3,4,6,3,1,5,5,6,2,1,5,6,6,2,2,3,1,1,3,1,2,1,2,6,4,2,2,1,1,3,4
85,u1961,6,1,2,7,5,6,3,1,2,1,1,1,1,1,1,3,4,1,1,1,1,1,4,3,2,4,2,1,1,6,5,1,1,2,1,"['past', 'future']",1,1,2,7,2,1,7,6,7,1,1,6,6,6,2,2,5,1,1,6,1,2,1,2,7,2,2,6,5,5,5,6
86,u2396,4,1,3,6,2,4,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,2,2,3,4,2,2,"['past', 'present']",2,2,5,4,2,1,5,2,6,2,3,2,3,5,4,3,3,1,1,3,1,2,1,1,5,3,3,1,1,1,1,1
87,u1013,5,6,4,6,3,6,5,5,5,1,4,1,3,2,1,1,3,1,1,1,1,1,1,4,2,1,2,1,1,2,5,4,5,2,1,"['past', 'present']",1,2,2,6,2,1,6,6,6,2,2,5,6,6,3,4,4,1,1,5,1,2,1,4,6,2,1,3,2,2,2,4
88,u3081,6,1,2,7,5,6,2,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,2,2,2,1,1,2,5,4,2,3,1,"['past', 'present']",1,2,2,6,2,1,6,5,6,1,1,6,5,6,2,3,5,1,1,6,1,2,1,2,7,3,2,5,6,2,2,5
89,u3347,5,1,2,6,2,6,5,3,3,1,4,4,3,1,1,1,1,2,1,1,1,1,2,2,3,1,2,1,1,6,5,4,1,5,1,['present'],1,2,4,6,3,1,5,6,6,2,1,6,5,6,3,4,4,1,1,5,1,2,1,3,6,2,2,2,1,1,2,2
