,utterance_id,utterance,labeled_utterance,avg_labeled_utterance
19,u2407,"Well, the article does say that https is just an use of the SSL/TLS protocol. How TLS works is explained on that article, at Transport Layer Security#How it works. Was this more useful?",2.0,2.0
20,u2690,"I can understand how this might read to a layman like black magic, but there's real science behind this; these viruses have co-evolved with the bacteria over billions of years, just like cheetahs and antelopes, with neither getting away for long. Phage theory is neither miraculous nor is it fringe.",2.0,2.0
21,u480,"It seems obvious that as this article gets longer and longer a split may well be warranted. I see it as being in the same category as the Euclid article. There the main work, elements, was broken out into a distinct article.",3.0,3.0
22,u2806,Can you delete/undo these Arsenal rumors listed on his article? This is not the place for it! Let's not turn wikipedia into a cheap online tabloid!,2.0,2.0
23,u1555,Currently the popular culture section of this article is longer than the article itself. Anyone else see a problem with this? Besides random trivia is against Wiki standards anyway.,2.0,2.0
24,u797,"Hey guys, pls don't forget GIYF: put into search its Indian name and dont be lazy: At least handful of references () Kind regards, jonatko Achenbach, H. 1994.",4.0,4.0
25,u2185,"As we know, x86 has been coined to represent 8086, 286, 386, 486, 586 (Pentium) and 686 (Pentium Pro, Pentium II) generations of CPUs and associated architectural advancements. Though, what about later processors that should've continued the numbering scheme (there's no 786), out of which some (Pentium III and partially Pentium 4) weren't x86-64 while they extended the x86 architecture further?",3.0,3.0
26,u4343,"No, it is NOT how conservatives spin religious liberty. Even if the customer doesn't like you, and you don't like the customer, the Colorado Civil Rights Commission told Christian bakers, BAKE THE CAKE. The US Supreme Court reversed the decision in one instance, because of Colorado's overt hostility to religious freedom.",4.0,4.0
27,u4109,I am the original author of the main text of the current version. The section of text presented above is correct as stated.,1.0,1.0
28,u1839,"Well, of course an anthem that has a text will be represented with the text in songbooks, even though it is never sung, for political reasons as here or for other reasons. The only version you will ever hear of Ich hatt' einen Kameraden is ba ba babba ba ba baaa ba with a trumpet, for I know not what reason, maybe because it's impressive with a trumpet and the trumpet is too loud for the singers.",2.0,2.0
29,u1943,"Wavelengths for TEM electrons, with energies between 100keV and 300keV, are only a few picometers in size. Hence the angles for Bragg diffraction are much smaller than those for X-ray diffraction, since characteristic X-rays have wavelengths much closer to the separation between atoms (around 0.2 nanometers).",1.0,1.0
30,u1826,"The title of the section was Protestantism, I am the person who deleted that title, in an edit you objected to. It was parallel to a section called Catholicism. I assumed that a section with the title Protestantism was specifically Protestant.",2.0,2.0
31,u1575,"I understand your point, but here is my point. It is not against policy or guideline to refer to her as Princess Grace. So what was the point of reverting my edit?",3.0,3.0
32,u3920,Would it be a valid section to expand the 'influences' section to include the obvious influences which Milton's early defense of free speech had on John Stuart Mill? In his autobiography Mill makes reference to the Areopagitica and one need only briefly look upon the texts to see inherent similarities.,2.0,2.0
33,u2430,I have noticed that the editors on Wikipedia cannot distinguish the terms Chinese Taipei and Taiwan. They simply change everything to either Chinese Taipei or Taiwan. This is not right and not informative.,2.0,2.0
34,u2619,"User # doesn't need to elaborate on this claim, you silly Wiki-bureaucrat. You people just use childish games to push POV. The 1st paragraph of History is obvious Japanese nationalistic hogwash that couldn't stand the rigor of objective academic study if its life depended on it.",2.0,2.0
35,u42,"Hello fellow Wikipedians, I have just modified on Shinji Mikami. Please take a moment to review my edit. If you have any questions, or need the bot to ignore the links, or the page altogether, please visit this simple FaQ for additional information.",1.0,1.0
36,u1985,Thanks for your edits but unfortunately we must go by what reliable and academic sources say. I agree that this should be handled carefully which is why direct quotations are helpful for avoiding misrepresentation of scholarly source.,1.0,1.0
37,u4204,"Other than this 'one' editor, are there OTHER editors who object to including sources and content acknowledging the generally negative response by critics? Between the RT source, the MC score and the many sources in the press making the post-mortem on the negative critical reception for the movie, this appears to be a no-brainer. This source, one among many (() is calling this.",3.0,3.0
38,u4018,"I live in Texas, where avalanches don't happen, but I was so interested in this site. I am in 7th grade and doing a project over avalanches (blind draw) and I found all this stuff so helpful. I learn so much from this site and it helped me so much with the project.",1.0,1.0
39,u889,"I always imagined myself to be in the middle. This did help my comprehension, although not making me feel as comfortable as I would be with the idea of a sandwich. I regret that they did not teach me the theorem with the other name.",4.0,4.0
40,u3576,I believe the definition of complex conjugation and discussion of Hemiticity as invariance under the adjunct only applies to Euclidian normed spaces. I am looking at a 2+2 vector space where the basis is decomposed into 2 vectors of positive norm and 2 vectors of negative norm and this no longer hold true.,4.0,4.0
41,u3909,"I think the frequent assertion in this article that Scholasticism is not a philosophical or theological system in itself is greatly misleading. Scholasticism may refer either to the philosophical school that includes Aquinas, Scotus, etc. or to the method of dialectical disputation characteristic of it. It is incorrect to suggest that it refers exclusively to the latter.",2.0,2.0
42,u103,"thumb|left|This photo is captioned A Boxer is publicly executed in the article. However, checking the cited source, the catalog item Lettering says Execution of Chinese pirates Is a boxer misidentified as a pirate? The photo looked suspicious because the executioner wore Chinese soldier's clothes, while the foreigners wore white civilian clothes and not in military uniform.",2.0,2.0
43,u3368,I like the idea of having an example proof. Prefreably the simplest one about. One example would help readers understand the concept of proof in general as distinct from particular methods of proof.,1.0,1.0
44,u2756,Am I ruining this article or am I improving it? Those names were there for a long time and you removed them.,3.0,3.0
45,u1404,"I honestly don't think it makes much of a difference either way, but I have basically no opinion on Spanish national/regional politics and no particular desire to get one any time soon. There is an argument to be had for consistency's sake. Andalusia, Community of Madrid, Galicia (Spain), and Balearic Islands all feature only the peninsular level, and not continent level maps.",2.0,2.0
46,u1812,"Why is taiyaki considered a bread-related stub? It's a confection not a bread. —Preceding unsigned comment added by 67.169.112.106 (talk • contribs) 06: 00, 11 November 2006 Can someone explain how you can just put batter in two sides of a mold then put them together and cook it?",3.0,3.0
47,u1204,"Information about the fill-in list missing completely! On this list, U.S. authorities enquire about private data of the traveler which would be protected by privacy laws in the home country.",2.0,2.0
48,u3087,"Not sure this will hold up GA but I don't think most of the claims in the lead really require footnotes, they seem to be referenced further down in the article, and don't seem like particularly extraordinary claims. Please note the foreign language references in the citation.",3.0,3.0
49,u1932,"Indeed it is similar. My original problem was that the article was saying Earth is x degrees warmer, therefore Gliese 581c would be the same amount warmer if it had a similar atmosphere. As I have demonstrated, this logic is incorrect, despite the original conclusion not being too far off.",2.0,2.0
50,u3184,"Impressive page about EVA AIR! Minor detail though, I have noticed that the fleet is not up to date. The three leased A330-300 have been in the possession of the airline by now.",1.0,1.0
51,u3564,"DHT and Testosterone are often referred to throughout scientific literature in the same breath. They are both androgens, and likewise, tend to affect the same target tissues (though sometimes in very different ways). I'm curious, though, about the hormone receptors on those target tissues.",1.0,1.0
52,u2465,"Comment This is easy: document the controversy and do not exclude or give weight to supposing or opposing opinions. It isn't so simple to say that military forces may not influence or control religious governments, because they have and they do.",3.0,3.0
53,u3680,"Hello fellow Wikipedians, I have just added archive links to on Collagen. Please take a moment to review my edit. You may add after the link to keep me from modifying it, if I keep adding bad data, but formatting bugs should be reported instead.",4.0,4.0
54,u4034,"The article claime that Approximately 27,700 species of flora and fauna have been registered in Latvia. This was changed today to 30,000. I could not find either number in the reference Nature and Environment given in the footnote.",1.0,1.0
55,u2262,"When Wonder Girls were promoting Irony, JYPE used 'Sun Ye', 'Ye Eun', 'Hyun A', 'So Hee', 'Sun Mi'. But when Tell Me, They used 'Sunye', 'Yeeun', 'Yubin', 'Sohee', 'Sunmi'. Again, when So Hot, They used 'Sunye', 'Yea-un', 'Yubin', 'Sohee', 'Sunmi'.",3.0,3.0
56,u172,"I guess it should rather say using other programming languages than for other programming languages. But the list following that sentence rather explains that itself, doesn't it? And yes, sure you can use all these automation servers for various purposes, but if you want to add a feature, you rather use the same programming language and the given framework.",4.0,4.0
57,u3191,"Not sure about this one but should the Lawsuit about GMA Corp and Saab Barracuda LLC be mentioned? The profile page for Google does not mention every lawsuit the company is facing, nor should this one. In my mind it is not what Wikipedia is for.",2.0,2.0
58,u1805,"The Raiders of the Lost Ark article references a couple of those videos like this: {{cite video | title = The Stunts of Indiana Jones | format = DVD | publisher = [[Paramount Pictures]] |date= 2003}}. That should probably also have people = Bouzereau, Laurent (Director).",2.0,2.0
59,u3899,Thanks for the ideas. I added the info I mentioned to the particular paragraph and updated the ref & notes for them. If necessary I can add more depth so just let me know.,1.0,1.0
60,u2105,"I find your characterizations distressing, please desist. As to your point of documenting partisan attacks - if this is done by unduly higlighting them with imbedded graphics, then it's indeed POV. If you simply must refer people to AssesOfEvil.png you can do so via a link to the image page.",2.0,2.0
61,u2680,"Is there a source for this attack on this date as quoted in the article? It sounds very much like the attack by 63 Battles and eight Blenheims on bridges over the Meuse and German columns near Sedan on 14 May from with 40 aircraft in total shot down (referenced in Richards, Denis, The Hardest Victory: RAF Bomber Command in the Second World War.",4.0,4.0
62,u2605,"I removed the following paragraph from the Sound transfer section: Ordinarily, waves travel in a system of fluids and membranes in the inner ear. This system should not be confused, however, with the propagation of sound as compression waves in a liquid.",1.0,1.0
63,u4054,Hey I was on your side. The page previously stated that the two treaties were in 1958 and 1960. I changed it to 1858 and 1860 and some people kept changing it back to 1958 and 1960.,2,2.0
64,u2325,"On face value, that is not antisemitic. Calling someone a Judas is calling someone Brutus which is calling someone a Benedict Arnold which is calling someone a Traitor (or more finely a betrayer). Checking the source, it is not clear that the author even considers it antisemitic.",3.0,3.0
65,u851,"With one lake as an example, and from someone who devours any info I can find with respect to pre-european human history on Lake Superior, the other big challenge is a lack of information. These are folks with no written or recorded history. Available oral history is not that useful in this respect, the reverence that folks have for it non-withstanding.",2.0,2.0
66,u766,"Based on authoritative sources, the maximum total estimate for the adherents of ROC, including the various autonomous churches canonically linked to it is 111.18 million. The membership of ROC as per the most reliable sources varies between 41 to 74 percent of the Russian national population (146.7 million as of 2020) and is commonly approximated to 100 million.",1.0,1.0
67,u1081,The page album oriented rock does not cover or disambiguate adult oriented rock for which there is no page. On the talk pages for the former this is justified by saying 'adult oriented rock' is 'melodic rock'. But 'melodic rock' has been merged with 'pop rock'.,3.0,3.0
68,u397,Aerojet Engineer Thanks for the tip. Could you show me some examples of that convention? The first link I went to didn't have green oxidizer or a left fuel entry.,4.0,4.0
69,u1873,"Non-peers who are on the Privy Council do not affix the suffix PC after their names. The proper way to indicate that he was on the Privy Council is the prefix The Right Honourable, which, as I understand it, is forbidden by current wikipedia conventions on strange egalitarian grounds.",3.0,3.0
70,u1216,150 as the basic unit size of professional armies in Roman antiquity Where does this come from? I can't find confirmation for this. The centuria was the basic unit in roman armies an was composed of 60-80 men.,2.0,2.0
71,u375,"Hi, what do you think about adding a link to more than 100 tourmaline images on my website realgems.org? If you request a whitelisting, this could be done.",2.0,2.0
72,u4506,"Grand'mere Eugene, those are some interesting photos. I'm by far no expert but, the photos you found look like historical replicas, aged to look like an original. For me, the give away is the date range 1930-2005.",2.0,2.0
73,u1544,"It's somewhat significant, though. I saw your page and it doesn't look like you know Japanese, so you might not understand the significance of the differences. These names use different characters, and Takuto's shinigami name uses katakana, which can stand for anything.",4.0,4.0
74,u1432,"I am confused, the calculation for a sidereal day 365.25/ ( 365.25 + 1) should be a vector equation; unfortunately one cannot simply add the Earth’s polar and orbital axis since they are not collinear. A more proper solution would be 365.25*[365.25 + cos(23.5)]/ [(365.25 + cos(23.5))^2 + (sin(23.5))^2] which yields 23 hr, 56 min, 23.5 sec.",1.0,1.0
75,u673,"What is the different between physical examination and clinical laboratory ?  In physical examination , body temp. have to be used termometer , Blood pressure have to be used Sphygmomanometer .",1.0,1.0
76,u3758,"An editor performed a Scotiabank→Bank of Nova Scotia move today without discussion or edit-summary. I've reverted it on process grounds (it was a cut'n'paste content change, not a page-move). The above discussion is also fairly old, so I'm not comfortable with the rename on consensus grounds either.",4.0,4.0
77,u2909,"This talk section was titled 11 million Mormons, one third of which is active, and they get the bulk of this article? and it contained this content: This page has obviously been run over with Mormon content. Not proportionally representative of the varying views.",2.0,2.0
78,u2139,"Agreed with Mike H. Most towns and cities can probably claim famous visitors, and the fact that a famous visitor passed through (or stayed a while) isn't automatically notable. If it is, it probably relates to something else notable, like hurricanes. I'd suggest merging the notes about Bush's hurricane-related visits into the section on hurricanes, if it fits.",2.0,2.0
79,u72,"Currently, the copyright paragraph contains the sentence: As of 28 February 2018, Project Gutenberg is no longer accessible within Germany to comply with a court order from S. Fischer Verlag regarding the works of Heinrich Mann, Thomas Mann and Alfred Döblin.",1.0,1.0
80,u1909,"you are of course more than free to Google the matter so that you can see that vast majority is indeed seemingly correct; whether on regular Google or on Google Books. Google Scholar does not appear to be much help on the matter, but you can try that as well.",2.0,2.0
81,u3630,Would the following addition to the article be considered of sufficient educational merit please? 3D Laser Scan In 2005 and 2009 the University of Arkansas carried out detailed 3D laser scans of the entire site. The scan data is available for free download for research purposes (xfef pointing to Uni of Arkansas download data).,3.0,3.0
82,u504,"Fyunck, virtually no one uses this Charleston Open designation (rudimentary google search results count of Charleston Open is negligible (less than a handful) in comparison to the other name you mentioned: WTA Charleston, that one goes into hundreds of thousands. Also open is feels kinda disconnected to the fact that this tourament was titled Cup for much longer period.",2.0,2.0
83,u3565,"There is actually enough of a difference to justify reading the Manga. Although not particularly large compared to some other anime/manga's. In the manga, you find out that Monica isn't actually pregnant (well actually you could have assumed that from the Anime, but it wasn't as explicit) and that she used rolled up newspapers to trick Suwabara later on.",3.0,3.0
84,u3946,"Superhero articles tend to be bloated listings of trivia, such as what happened in this or that crossover. I don't think non-comic book nerds are interested in such trivia. They want broad overviews writing in a concise and accessible style.",1.0,1.0
85,u1785,"Okay before this gets completely out of hand, let's talk about it here. The line about the future Special Edition DVD/Diamond Collection DVD/Blu-Ray releases of this film has been removed, re-added, removed again, and re-added again one too many times.",3.0,3.0
86,u2042,"I really don't get what the issue is against Smith as an author and . Academic reviews are not required for all of Goldstein opinions, for example, so why for Smith? If you read his piece entitled Origins of the Middle Way Policy, an historically accurate portrayal and a strong criticism of the Middle Way diplomatic approach is found.",3.0,3.0
87,u1196,"speaking for myself, I'm well aware of how to use Harv references, see eg, this version of this very page, and anything that I know Nikkimaria knows much much better than I. She's right, this is not the place to have a meta discussion re CITEVAR. As far as this page goes, there are lots of reasons for the current citation style; more, frankly, than I feel like typing out at the moment.",4.0,4.0
88,u3096,"I have changed my view on this. Python closures are not used for the same purposes as Scheme closures. I am told that in Scheme, closures are very commonly used to hide state.",2.0,2.0
89,u2845,Sounds like distancing from a less flattering role. Sounds like I wasn't aware of when Angus came out when I wrote that.,4.0,4.0
90,u571,"thumbnail|right Hi all. As anticipated, some weeks ago Simone Sala agreed to review this article within the scope of the project linked above. You can find his notes in the PDF I just uploaded to Commons.",3.0,3.0
91,u4315,"I removed the following unsourced text from the article because I believe it's incorrect (and appears to be original research): During off-road usage, it is paramount for safety that a vehicle's ESC disables anti-lock braking systems (ABS).",1.0,1.0
92,u4255,"Saudi Arabia is called the Kingdom of Saudi Arabia, eyt we don't refer to that. Australia is the Commonwelth of Australia, yet we call them Australia. South Korea is called the Republic of Korea, but we don't refer to that.",2.0,2.0
93,u4390,"Is it the fall of communism or the fall of socialism? I'm pretty sure it should be the former, anyways.",3.0,3.0
94,u384,Which part of the words books and scientific publications don't you understand? This discussion is entirely pointless. Goth pop is not an established genre term.,1.0,1.0
95,u1684,"This may have to go on the Hero page, but since there were edits recently about the member names... On Japanese albums, Jaejoong's spelled as Jejung (as seen on The...). This is the spelling used on the JYJ page.",3.0,3.0
96,u2700,"I have a question, Why when you double the velocity of an object, you quadruple its speed rather than doubling it? Has it anything to do with E=mc2 wherein mass is converted into energy by the square of light? I mean if you put kinetic energy into an object, will part of it become potential mass and the rest actually become kinetic energy?",1.0,1.0
97,u1662,Comment I concur that unilateral moves by editors to undo the works of many others without references or prior discussion should not be tolerated and need to be dealt with. I've experienced a similar problem with an editor under a different name. I would suggest that an administrator run the sock puppetry tool on Fernandoe.,2.0,2.0
98,u2313,"I noticed there is not a separate article on these, only an article on recharging standard disposable alkaline batteries. In what ways are rechargeable alkaline batteries different than disposable alkaline batteries? Obviously, other than the ability to recharge.",1.0,1.0
99,u1558,"To be honest, I knew the LRIP cost information in general is bullshit and crap. I'm surprised Wiki actually did something about it. Kudos to you and the team for clearing up junk.",2.0,2.0
100,u2010,"The edit you are referring to has no text in common with the section CrisisRose removed, with the exception of the mention of shrimp and other obligates. I removed most of the edit you referred to and rewrote the section in question with a NPOV and citations since it was unsourced and appeared biased. I'm not sure how what I wrote is perceived as an anti-aquarium rant.",4.0,4.0
101,u4097,The confusion arises from thinking loosly about mass and trying to separate it from energy. Mass can be defined as total energy.,2.0,2.0
102,u3114,"From what I see, the gate that has to be applied by the receiver in the case where both measurements are 1 is wrong. It should really be 0 1 -1 0 = Z*X, which is what the circuit diagram indicates: First quantum NOT (X), then phase shift (Z).",3.0,3.0
103,u387,"I think there is a word missing here: Much of the city is recovered and rebuilt in the belly of the Macross, and the two ships are attached to the SDF-1 as they pose as military assets. Why is it posing surely they have always been military assets?",3.0,3.0
104,u2915,"(ditto) Given a non-living organism (i.e. a dead organism), how can we judge degree of toxicity? Certainly LD50 is not useful. A non-living organism cannot be 'harmed' and there is little distinction between being dead and really dead.",1.0,1.0
105,u1683,"I disagree with the assessment that the CTA does not claim to be the Government of Tibet. One can browse its constitutional provisions and see that it defines citizenship as any Tibetans by blood, including those who live currently in Chinese Tibet.",2.0,2.0
106,u3797,"Actually the form, acet, proprion, butyr, val blah blah series are systematic. Not the same system as Me, Et, Pr, Bu, etc., but they are consistent. I personally think that it is a really dumb idea to use the systematic nomenclature in school exclusively because when students go to university, they take so long to adapt.",2.0,2.0
107,u2596,"Both terminologies are widely understood. Perhaps on first occurrence, the other could be given in parentheses.",2.0,2.0
108,u4432,"It's a Norse name that evolved in the community. When we talk of an English name, it implies that the name was imposed by the English, as in say, Canton in China or Calcutta in India, or that the English name for the city is different to that which is used by the local inhabits, as, in say, Florence or Lisbon, which was not the case with Swansea.",1.0,1.0
109,u4212,"There's a paragraph in this article that has no business in an encyclopedia. The paragraph, written in fan-magazine language, notes that between them, Chaplin and Bloom worked in show business in three different centuries.",2.0,2.0
110,u319,"The Soviet Union under Lenin and during Stalin's early years was highly internationalist and actively discouraged nationalism. It reflected the radically anti-nationalist politics of 19th century socialism, before the split between Communists and Socialists.",2.0,2.0
111,u3688,Thanks for the feedback. At the moment independent Buddhist temple sorts as temple Independent while those that belong to a certain sect sort as temple sectname for instance Tendai Buddhist temple would sort as temple Tendai which makes it appear after the independent temple.,1.0,1.0
112,u2461,"Unfortunately, your edits were removing factual information. Killing or disturbing Hen Harriers in Britain is a crime under British law, punishable by a period of up to 6 months in jail; to remove the word 'criminal' is wrong.",1,1.0
113,u3931,"I think it is important to understand that a sentence is a graphological convention; that is, the sentence came into being and developed as writing systems came into being and developed. The term 'sentence' is probably best reserved to label stretches of written text.",1.0,1.0
114,u3898,"I think the problem is the understanding of the actual word and how it's used. Technically, on thought, the ODNB is technically wrong in stating that she was the first daughter of the British Sovereign to marry a commoner, because Charles Brandon was Duke of Suffolk – of noble rank, and therefore not a commoner by definition. I've found another way to say it.",4.0,4.0
115,u774,"Unfortunately there are problems with that list. Needless to say, it is in their interest to claim as many languages as possible and several of the languages they claim are not recognised as languages by linguists. Some are not considered languages by anyone.",2.0,2.0
116,u3968,"See the recursive definition of exponentiation in my posting, The Modern Version of Peano's Axioms. It can't be original to me, though I can't find a source. Exponentiation is just repeated multiplication.",2.0,2.0
117,u3792,"A single image cannot be representative of a large province, using multiple images in the infobox would be more useful. Unless there is an MOS that says we shouldn't use multiple images for Chinese province article, I'd say we use more images. States of India and provinces of Pakistan use multiple images, e.g. Uttar Pradesh and Punjab, Pakistan.",2.0,2.0
118,u3859,"They should probably all be removed. Its such a pain dealing with our schools, since one can live in CS and go to any of them.",5.0,5.0
119,u3347,"What's the Tony Blair section all about? It just has some whining about the Iraq war and ID cards, not to mention it's all unreferenced. In terms of the History of the UK both pretty un-notable, we've had plenty of wars that aren't mentioned, and as for ID cards, we actually have to wait for Orwellian Dystopian future to happen before we can write about it.",3.0,3.0
120,u4226,"How about this article on opioids?  The page sites only two sources, and they're both biased. This one disagrees with those, and even calls them liars. And then cites his intel.",4.0,4.0
121,u1308,"Whoever wrote the synopsis either didn't read the book, or didn't read it closely. There are numerous errors. The editors of Wikipedia, and I use the term in the loosest possible sense, must have disapproved of the method in which I made my corrections, since they deleted my commentary.",1.0,1.0
122,u754,"Recently, PEK and BKK have been added to the airline's infox as PIA's focus cities. What makes them focus cities? They just offer flights to their hubs and 1 non-hub destination.",4.0,4.0
123,u1207,"I realized today that I made no notes here. I made substantial changes to the layout and content. The article still needs considerably more formal work, but it is, I think, in much better shape.",1.0,1.0
124,u1696,"That's the main issue then: you disagree with the current notability guidelines (which have been satisfied in this case). If that's the case, then you need to take your concerns there rather than bringing them up here.",2.0,2.0
125,u719,"This article told me more than I had a right to expect about Henri Bergson's career, but I have to agree with the previous remark that an enlarged discussion of Bergson's philosophy would be very helpful. I was specifically looking for some brief (is it possible?) remarks concerning Bergson's ideas set forth in Matter and Memory.",2.0,2.0
126,u1857,"I do not understand why Czerny is listed as an Austrian composer. After all, his family was from Nymburk, his first language was Czech, his last name was Czech (though spelt using Polish orthography) and he did not speak German until the age of ten.",2.0,2.0
127,u3109,"Specific code is good, because it concisely demonstrates the issue. If anything, more language-specific examples are desirable, especially from a broad spectrum of notations.",1.0,1.0
128,u623,review I had a good time looking into this article as it is something that interest me more personally. First of i want to say the lead section is very detailed and gives the reader a clear outline as to what exactly aquaculture is and what it includes and does not include.,1.0,1.0
129,u4500,"Courts have supported family's arbitrary definitions of futility to include simple biological survival, as in the Baby K case (in which the courts ordered tube feedings stopped to a Down Syndrome child with a potentially correctable tracheo-esophageal fistula, which the parents did not wish to have repaired based on their vision of expected quality of life; the child died 11 days later).",1.0,1.0
130,u2836,"Well, we're talking about two different things then. Whether one finds prose encapsulation clearer than statistics is each editor's personal preference; different people will find one or the other clearer.",1.0,1.0
131,u2132,"When you have large number of anonymous opinions commenting on an item and greatly contradicting the professional review scores, it has ramifications. Political exit polls are not vastly different from this, but used by professional news organizations all the time. I note there is a mention of the inferior quality of the LCD monitor.",3.0,3.0
132,u3587,"Please change your wording in the article. It was a BRITISH ship not an English ship. You used the correct flag, the Union Flag, but labelled it England That is not the England flag (check Wikipedia for England as reference as required).",2.0,2.0
133,u2743,The section 'treatment of kidney damage' lists 'corticosteroid tolerant patient' as one type of responder to corticosteroid treatment. Below this it says 'Immunosupressors (cyclophosphamide): only indicated in recurring nephrotic syndrome in corticosteroid dependent or intolerant patients'.,4.0,4.0
134,u4397,"I think this page requires semi-protection too. It seems to be victim of heavy misplaced editing, not just light. Users will be able to edit this page once they know what they are doing anyway.",3.0,3.0
135,u362,I am a professor of 20th century Russsian and Soviet history at the Imperial College of London. I would like to make an edit regarding the protests and demonstrations which took place in Kazakhstan under Soviet rule.,1.0,1.0
136,u3923,"There is a report on an ISC2 blog site that makes it hard to believe that the Parkerian Hexad would be made part of the syllabus. (If you find a really outrageous quote about infosec, it usually comes from either Donn Parker or Winn Schwartau.) One comment also suggests that Mich Kabay (see comment above) may have coined the name.",4.0,4.0
137,u3358,"Hmm, the standards are apparently different. I found this page while checking contributions of some wannabe funny editor(s) listed here. The careless and unnoticed edits in the history catched my eye and I wanted to find out more.",2.0,2.0
138,u1818,"Oppose, given their own web site. Maybe they can't make up their minds as to what to call themselves in English. But, that doesn't mean we should play musical chairs every time they decide to change their web site.",4.0,4.0
139,u874,"See, Palo Alto does not have its equivalent of 94043 because of two things: Hwy 101 and East Palo Alto. East Palo Alto is a hell-hole of poverty and violence but it is never, ever included in the statistics or the city life of Palo Alto itself, except for the few beggers who dare to venture into the neighborhood.",4.0,4.0
