,avg_labeled_utterance,engagement_markers,hedges,attitude_markers,frame_markers,boosters,explicit_references,transitions,self_mentions,causal_markers,chronological_markers,place_time_svo,endophoric_markers,deontic_modal_words,situation_dependent_references,evidentials,code_glosses,adverbs_of_degree,positive_connotations,emotional_self_disclosures,slang_and_colloquialisms,figurative_language,negative_connotations,pleonasms,hedges_deontic_modal_words,idioms,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
pleonasms,-0.03509622579468919,-0.027323179148453752,-0.03164342231552297,-0.01678354412559284,-0.020418094041617388,0.05526568696113331,-0.024533035556439046,-0.03758786044481718,-0.02760645817857477,0.012231863049401936,-0.0027342044499579494,0.016985402954164494,-0.01436199406699844,-0.023039425384233887,-0.01433236939962881,-0.01253577183518667,0.014168497144260581,-0.021530826427891912,-0.0015871682099750984,-0.0030864866835287794,-0.003985324072155309,-0.002743019312449779,-0.003115609383366367,1.0,-0.0015871682099750995,-0.0015871682099750995,0.015385608283269517,-0.04968507767060662,-0.027323557972935467,0.018941173662196487,0.014492521727293045,-3.930095411099308e-05,-0.08301147755036367,0.019731144907990317,0.007863008173684405,0.011956044237006342,-0.034118400785795824,-0.013518286365782338,-0.0024760288507373767,-0.02825500791193942,-0.02871170504221611,-0.025923047588884675,-0.02298463496617716,-0.02021393755391954,-0.02323892672204673,0.004788829685990795,-0.020276833022711823,-0.011180327989567066,-0.017525846065003913,-0.04955713069104558,-0.027025544020818425,-0.01717228047637369,-0.03424165625003958,-0.010513768801456816,0.16265417453352538,0.015840603883514284,0.005818040903519939,-0.04535092958984268,0.0042721091444839305,-0.034654818603436166,-0.022992269292979133,0.001962863936627392,0.003300413568976235,-0.03760669638592363,0.03243442184992861,-0.006364709103841923,-0.010552147050653908,0.02206327002641783,-0.049120688238153354,0.040154770875443786,-0.05495930138624862,-0.029941300629462448,0.022866894170755915,0.0024733050966793324,0.017122090880013315,0.03547035099218304,0.056927263006565504,-0.00846514774472869,-0.014640601271478818,-0.014511707781954266,0.009987104136339115,-0.015738702715672594,-0.019296547255688575,-0.005480039527221922,-0.026814116486046424,0.04146122930775937,0.018437434363356618,0.052905943108108394,-0.044589240915555856,-0.038787675167800045,-0.013838141184600887,-0.05459519425645162,-0.06425165398351057
hedges_deontic_modal_words,0.02681303837046222,-0.017232281686489295,-0.026374696094495234,-0.010585106458455652,-0.01287735757668198,0.045743843263357044,-0.015472583810114205,-9.902065325416785e-05,-0.026945196151455245,-0.016258345401425716,-0.01363711306437704,-0.008617766328893573,-0.009057874488086813,-0.014530588331571873,-0.009039190695464891,-0.007906106029895141,0.05644859935060735,-0.01357913967230781,-0.0010010010010010053,-0.0019465966117334509,-0.0025134786347588436,-0.0017299773648883666,-0.00196496382165239,-0.0015871682099750995,1.0,1.0,0.019733011965634265,0.02306645751076654,0.007454014115411734,-0.0154769575587361,0.013915241100332177,0.02816486405944336,-0.03602905771753691,0.0030684894541345474,-0.0024310873078312715,-0.017618488622131206,0.04201957188912926,0.06806252495981953,-0.005670056147098909,-0.017819970829422258,0.013549344326929166,0.0442039853632189,-0.0040539238305997705,-0.017665524900440627,-0.014656410558602765,-0.014429108980405399,-0.012788266565131849,-0.007051249791130664,0.00053805293192729,0.054457661100589874,0.052363603968915304,-0.02567865914310604,-0.021595651908098392,-0.006630861825739635,-0.010892444450629524,-0.032906466096001286,-0.023477888652799924,0.00023537312505999178,0.01982956107008351,-0.012481104889744387,-0.020032749618384346,-0.01876756257250695,-0.018047904159925562,-0.028467496485130916,-0.005916264069600555,-0.01049256635571227,-0.006655066359084907,-0.00597275561705118,0.0010907244931771902,-0.044031975725361334,0.0029845254273506124,-0.006433789935889001,0.018928469207257693,-0.0155904924909932,0.019080068891006503,0.012516484094127181,0.03716059291350057,0.004605203280742415,-0.01590624978313754,-0.015877069593621854,-0.006521920982373592,-0.009926142089938002,-0.012170016383525314,-0.003456171197103499,0.01460243070388463,9.834429674093146e-05,-0.01039035878877065,-0.006110294627108095,-0.028121704120476584,-0.024462751600902305,-0.021560601377382502,-0.018891392845210846,-0.0012484019704854614
idioms,0.02681303837046222,-0.017232281686489295,-0.026374696094495234,-0.010585106458455652,-0.01287735757668198,0.045743843263357044,-0.015472583810114205,-9.902065325416785e-05,-0.026945196151455245,-0.016258345401425716,-0.01363711306437704,-0.008617766328893573,-0.009057874488086813,-0.014530588331571873,-0.009039190695464891,-0.007906106029895141,0.05644859935060735,-0.01357913967230781,-0.0010010010010010053,-0.0019465966117334509,-0.0025134786347588436,-0.0017299773648883666,-0.00196496382165239,-0.0015871682099750995,1.0,1.0,0.019733011965634265,0.02306645751076654,0.007454014115411734,-0.0154769575587361,0.013915241100332177,0.02816486405944336,-0.03602905771753691,0.0030684894541345474,-0.0024310873078312715,-0.017618488622131206,0.04201957188912926,0.06806252495981953,-0.005670056147098909,-0.017819970829422258,0.013549344326929166,0.0442039853632189,-0.0040539238305997705,-0.017665524900440627,-0.014656410558602765,-0.014429108980405399,-0.012788266565131849,-0.007051249791130664,0.00053805293192729,0.054457661100589874,0.052363603968915304,-0.02567865914310604,-0.021595651908098392,-0.006630861825739635,-0.010892444450629524,-0.032906466096001286,-0.023477888652799924,0.00023537312505999178,0.01982956107008351,-0.012481104889744387,-0.020032749618384346,-0.01876756257250695,-0.018047904159925562,-0.028467496485130916,-0.005916264069600555,-0.01049256635571227,-0.006655066359084907,-0.00597275561705118,0.0010907244931771902,-0.044031975725361334,0.0029845254273506124,-0.006433789935889001,0.018928469207257693,-0.0155904924909932,0.019080068891006503,0.012516484094127181,0.03716059291350057,0.004605203280742415,-0.01590624978313754,-0.015877069593621854,-0.006521920982373592,-0.009926142089938002,-0.012170016383525314,-0.003456171197103499,0.01460243070388463,9.834429674093146e-05,-0.01039035878877065,-0.006110294627108095,-0.028121704120476584,-0.024462751600902305,-0.021560601377382502,-0.018891392845210846,-0.0012484019704854614
informativeness,-0.2625587315760456,-0.18957915794840757,-0.0904610130378493,-0.16600324532408497,-0.019226326514960382,-0.1534585530773179,0.007225635067335702,-0.05561813395518136,-0.2616581372972932,0.03198742503024144,0.02598866760744082,0.09142235088550384,0.00473611864210719,-0.06560373724845592,-0.011389185463890266,0.02768319361772137,0.042692115941271966,-0.10124347448365308,-0.03746412416663921,-0.066296760198807,-0.051290482701589674,-0.06390346271742135,-0.07320908732311703,0.015385608283269517,0.019733011965634265,0.019733011965634265,1.0,0.20273821200696443,-0.17687733049351198,0.1838358665227167,0.6764010034703042,0.4478078260185469,-0.3772819381063439,0.1276910103667904,0.35868700288513483,-0.10448444515398254,-0.08482668413652586,0.06733105839192315,0.030778732923243055,-0.0629906295189227,-0.025614007731828866,0.06383128847676421,-0.08940837503188177,-0.0603240859051532,-0.03258418139853967,-0.0017532012100939123,-0.04546288510708333,-0.06466451747721114,-0.027376412106385844,-0.056791862000269935,-0.026950943197200712,0.09312310070000734,-0.33298293472982005,-0.14337246830248362,-0.06480053839334825,0.030572950439787028,0.18711009613902824,-0.0068815104070469825,-0.12433841642463946,-0.0051607957846327565,-0.13055548243988355,-0.0745162028884176,-0.32593121773429473,-0.42779157470908896,0.6118338090161062,-0.12987318268643824,-0.12298735142512877,0.4091456819647534,0.5045418995214725,0.006354144292751488,0.14824416159712067,-0.4828537802876675,0.4372010827565869,0.24410538984259875,0.15819186996644372,-0.0952677364167918,0.024129022865203062,0.7741193749924263,0.005892513410383901,0.004010152323843452,0.7633363388827072,-0.03967330470518654,-0.13556598372742715,0.00888684351132187,0.06953183330127857,0.2944839818346508,-0.2926963023978175,0.0789401234872649,0.07536997004966141,0.07857726922366486,0.08974678075852788,0.1888707576911378,0.15620831233659158
constructive_feedback,-0.02604687948368318,0.07155804378653956,0.21177652457749926,0.015444765986950179,-0.0011483755127828076,-0.04777900350337528,-0.07554148349653433,-0.01795363309886923,-0.05964084472023472,0.03681496027098596,-0.047352479970413475,-0.010752394223487706,0.021418042704758514,0.19280131734264433,-0.02921362296402276,-0.08994374365632751,0.018219950121437574,0.07184765437885543,0.02306645751076652,-0.015363889852573418,0.012500042267233719,-0.010995793649305665,-0.0009450984899870075,-0.04968507767060662,0.02306645751076654,0.02306645751076654,0.20273821200696443,1.0,0.15362213313525727,0.2019176060879521,0.031083134558704515,0.18792326099827983,0.08598303523358916,0.46552765213691827,0.3461480374742937,-0.20439888438696074,0.22695881704489507,-0.005584457420126353,0.49823502804501574,0.34163676675515836,-0.10748316682752455,0.11656015987605454,0.18282182137942554,0.3029380193256455,0.20589212475133134,0.0007932013898591908,0.21427701182832584,-0.01719290105907138,0.1564069293379023,0.09014532496617245,0.1297021608305073,0.35126586571004603,-0.10344534987051297,-0.08233851223315974,-0.06681847459449168,-0.19488501970583608,0.11648419317297737,0.37904594764895355,0.2274870097812414,0.3688751537736079,-0.09674572126210784,-0.2064681286543272,-0.09003268231206377,-0.13745557501961606,0.044794732341109485,-0.08751268397384301,-0.0826930745308683,0.11210804329253558,0.11224107224115788,0.06129908944015848,0.022625871459752176,-0.028732651468917784,0.014086328198641015,0.16891134377049016,-0.08289490594988429,-0.0006568884409957985,-0.14516566667983027,0.06556506021031841,-0.2904332786144243,-0.2872045751145995,0.11169141248556232,-0.23286970453589056,0.1929321233340404,-0.0881570766148816,0.4928301711424525,0.15095079782635257,-0.009035060405783986,0.007834927492559499,0.06579172959562156,-0.05589666229207696,-0.22056914063949093,0.02453457005966384,0.14886560062554807
author_revelation,0.11323549635398888,0.03698283843248647,0.10109175497502601,0.08529860923012737,0.07072346889686916,0.1511155560937763,-0.057922201540726866,0.03951031483538001,0.35802643412647356,0.10617360705647767,-0.007947088480528873,-0.042759550704670454,-0.006346125665388885,0.007196304104427278,-0.07318704412178231,-0.06649641692158174,-0.019404714292317334,0.12694519926778708,0.037389813775699623,0.024648368385141162,0.06819744891460752,0.03151129588621846,0.04004837682024243,-0.027323557972935467,0.007454014115411734,0.007454014115411734,-0.17687733049351198,0.15362213313525727,1.0,0.014630141227149604,-0.07023116930816409,0.0344687840445264,0.1810715450581193,0.26194080915548257,0.13128126532922707,0.3023318587332569,0.3171705837931962,0.012195877617733207,0.10598556006209771,0.13583231685302216,0.1291618851517486,0.09524383080588053,0.24696319497770652,0.07871711462216677,0.030545855265446672,0.1838303366501876,0.07945770241771426,0.10117072065909936,0.23223757866132114,0.19632378340802514,0.030409089254149955,0.12284357449020629,0.11649119847193962,0.05992507127042132,-0.006811879924676903,-0.24313377523254728,-0.16637243415412026,0.07802302840227743,0.3417356665112849,0.09771137083791621,0.3256019711792514,0.04489290863030114,0.32074650623632606,0.04835818229577359,-0.25911782263486405,0.021784046019477303,0.06422238909080615,-0.09200783446621429,-0.28849071718453184,-0.07018082592186599,0.07765593590257008,0.43351749795601224,-0.5502029626587768,-0.1668531966582554,-0.04462590437062879,0.18100367879614862,-0.04839291854909097,-0.22275540413896747,0.04675191950712571,0.047121620908472606,-0.22709585925439094,-0.0071825423437616625,0.06342194724483569,-0.1148327214678533,0.1379966642740206,-0.02426089591472539,0.2513827182186412,0.0878413974708742,0.05722830993961312,0.0016614380535046758,0.031594632067717864,0.059089559457127086,0.16185295256801965
comprehensibility,-0.27703582294815876,-0.03547525799990955,0.0849379403173831,-0.03708471260290165,0.018161639995064326,-0.037854796493388736,0.10078078687562646,-0.032409737597775254,0.018010031156172,-0.025547402944854053,0.012471706039323769,0.0066127632127166965,0.0001628669287019214,0.0188949183565905,0.03528619080373786,-0.024555017220371525,-0.03140563059379414,0.02636545043970255,-0.01547695755873622,-0.035034210182763245,-0.03886210115279678,0.005463500575456862,-0.0007208752482243861,0.018941173662196487,-0.0154769575587361,-0.0154769575587361,0.1838358665227167,0.2019176060879521,0.014630141227149604,1.0,0.09827356304932763,0.4919210060552965,-0.2801349982000985,0.06659364568784315,0.029804366724741026,0.0038578986775637063,0.001106469765666137,-0.010546957324244285,0.13041683111479027,0.10029699737081203,-0.004956901316644113,0.10369092214746328,0.07859339078236577,0.07631312855792076,0.043443782346352315,0.003319029538516074,0.08178854768221644,0.039231205166215304,0.07787674521521705,-0.013245819519127299,0.038334242554693414,0.13936835859657615,-0.20408539043342033,-0.10252294148775894,-0.06622984472953741,0.007898438208790456,0.21787996086596284,0.026967531155571045,-0.04527947185895864,0.10188958864710083,0.07036821451690314,-0.06366326961353252,-0.06292195335286326,-0.29308246962545237,0.27399264543356205,-0.17751447862646555,-0.0811621652769969,0.28936545790441975,0.1592122688496685,0.36472565543365837,-0.17432869281592694,-0.08578475043055947,0.03258880426384351,0.2192710161280557,0.21197184310672676,-0.05590952454804504,-0.01706146056885284,0.05114953510210737,-0.02554541795513486,-0.021389976863491044,0.06104273715719013,-0.013244924731247125,-0.09895883877262338,-0.03199102602470493,0.18172764071346664,0.7083975806943499,-0.014506886063544909,-0.03282205935686121,0.05962184111024248,0.0993899487661962,0.039219514865172715,0.03707919342689446,-0.03711060124990109
detail_level,-0.20648332005468828,-0.23965279174339824,-0.12183076187256142,-0.11965347211559561,-0.05762317905044644,-0.12496180890674242,0.034875659320082304,-0.024858130325281422,-0.22472443694735278,0.04052424405855178,0.058953547116407184,0.14929908746256834,-0.023167061749858213,-0.13102667050292396,-0.048727206997281024,0.048458574058283625,0.031058767414786644,-0.09302299943094317,-0.04054754207122229,-0.0307794375399453,-0.03861116453193482,-0.020845206579880624,-0.0737856015115727,0.014492521727293045,0.013915241100332177,0.013915241100332177,0.6764010034703042,0.031083134558704515,-0.07023116930816409,0.09827356304932763,1.0,0.43406798372855443,-0.302822300987288,-0.029702949246158558,0.3631101572552301,0.08149456270367415,-0.08317973595737645,0.025074943112319944,-0.1410793007385,-0.15435880866889187,-0.05400485244098244,-0.07621208821702152,-0.1450325150707119,-0.22127081492477801,-0.16472443093183997,-0.04034956111848597,-0.1749022403753467,-0.09380160782582946,-0.13988048333930875,-0.03885366160312286,-0.07148676499399033,-0.032340800415906625,-0.2025331946432172,-0.06518112521693246,-0.051808764270053244,-0.030242713398173478,0.10330851942583552,-0.050228271973250256,-0.03773286699117712,-0.10040452562502084,-0.044211562667719584,0.10577544640449411,-0.1573972347645442,-0.4111199983570434,0.4554669475101755,-0.15666715631597833,-0.05613363102408182,0.4246618285146826,0.3430238554677193,-0.16558483188616432,0.2291494989301842,-0.34344465829544646,0.2846816440742009,0.14857718367932418,0.10092836975313611,-0.05125719389615345,0.06056346128611567,0.6586533254024087,0.21076590001771783,0.2050629577976236,0.6146537404575354,0.15051381012821746,-0.11837811170473142,0.05932803022477222,-0.09507441613960457,0.1912598120808091,-0.08960353223385449,0.2744787341073879,0.19639344812247067,0.19390596727245624,0.23215770130146357,0.27618173724450357,0.18482089047199093
explicitness,-0.292428839589674,-0.06438566857922794,-0.11725254506686808,-0.09271858914589581,-0.060168313305169134,-0.043336400885571974,0.09448274591295629,-0.12752652312579588,-0.2125266756625789,0.06004090446359889,0.026399856209132558,0.08856701202441973,0.03512940989559864,-0.024724287007905837,0.029366298920086183,0.00753525824208669,0.002891819618712902,-0.047579456757219425,-0.05916804775278397,-0.09784813145751979,-0.0245629358943132,-0.025502189654684967,0.0127137677437905,-3.930095411099308e-05,0.02816486405944336,0.02816486405944336,0.4478078260185469,0.18792326099827983,0.0344687840445264,0.4919210060552965,0.43406798372855443,1.0,-0.3309154533067407,0.195222153612447,0.24770517231252717,-0.09364716777291475,0.21936192097418378,0.07585720522641318,-0.1286902517357507,-0.15402334946538834,0.09106193748272379,0.063600272048461,-0.05893500715925238,-0.0937587025798837,-0.02708066311871713,-0.04113051647575761,-0.015921052012615608,-0.05173345391664226,0.042472510465740985,0.04071750421996081,-0.01660929097367039,0.09362647661405354,-0.3674175988822361,-0.09037732941140628,0.0016189039131338377,-0.2284321726610766,-0.09315353024571324,-0.19914072800715027,0.17960562776796513,-0.13848955757756495,-0.16572839546981458,0.017403412664439233,-0.06567738832893312,-0.559007365981854,0.4677945826892038,-0.19794562636536275,-0.06944581992910627,0.4753669613216275,0.27405203402757866,0.19031576281284807,-0.028177555193436076,-0.07422471663893314,0.21999586521874456,-0.0621268341138269,0.45411202720756116,0.27636688321326025,0.03610517604773398,0.34093455332246225,-0.07368686745085634,-0.0735596926393974,0.3333443053915964,-0.05104560498625412,-0.36634150845695507,-0.041461152819656504,-0.031849938002839875,0.5399245637252766,-0.053937515616803405,0.014270074895453101,-0.014896215730775573,0.04403172183884056,0.004226448340233036,0.02479963663602619,0.07550052073971086
context_dependence,0.4812770666687716,0.1741288175081902,0.09379384987367644,0.12413722485246717,0.058496332796102966,0.05899256721508152,-0.015188317995456136,0.053771888377669524,0.16664904697527638,-0.011484307061190992,0.061117438502694174,-0.06433580761070294,0.08587337601825641,0.047266094849967064,0.026669735197530624,-0.03198851181049311,-0.05234691302351492,0.08029536916703105,0.014255740213428776,0.016273873163690413,0.02290654113284191,0.05244372765442194,-0.015236539276784079,-0.08301147755036367,-0.03602905771753691,-0.03602905771753691,-0.3772819381063439,0.08598303523358916,0.1810715450581193,-0.2801349982000985,-0.302822300987288,-0.3309154533067407,1.0,0.11177305708728014,-0.003777675506412968,-0.02044813801018843,0.13429391601568152,-0.03916021780128002,0.13842271488421717,0.14407970569153072,0.02331685238125265,0.009070720053398772,0.1462760193362973,0.17551880921398422,0.12748682009976617,0.0538588899521802,0.11368822039277855,-0.01830051643146808,0.13853871033987022,0.1188771167977552,0.08438395196199446,0.1003734888589331,0.29919747631480464,0.06962813692382652,-0.07367273493085294,-0.08088508428773043,-0.10128928357167599,0.18188832198520238,0.18420510229799641,0.15271023515806056,0.019053019893829428,-0.06278967502578894,0.10624244875166432,0.4115423670503492,-0.3358407451911577,0.04735263305124187,0.043751147725950054,-0.2219015288061242,-0.16099328706006708,-0.057092489189560267,0.01461066338118253,0.2585460086990017,-0.25830799876975497,-0.11091171898918986,-0.19699569274167328,0.07137046820859076,-0.10496194046023063,-0.3839820248901978,-0.04300493762798336,-0.04552545604503183,-0.35159679283851325,-0.05783393931137009,0.23476971551436598,0.007552429866504483,0.12947086846494374,-0.3323991858098418,0.10517385492883545,-0.03463642491682579,0.12064960886604077,0.0015447066264306136,-0.007588459168002598,-0.007258965241760184,0.08752012838619255
persuasiveness,0.06323962585466801,0.08652428838824967,0.07588338143941101,0.047808561928262036,-0.03928568956125191,0.039207206392031575,-0.03416592065932431,-0.054410114165730064,-0.14517080674645086,0.1449765126792058,-0.09329687528588115,-0.09804454324292561,-0.04376632282694838,0.15267766580004322,-0.03473652674824331,-0.039696674953932316,0.016022703849426334,0.07744351009702012,0.02952098474839799,-0.03756927814831797,0.018788344304053746,-0.00959717915526314,0.027634568624133087,0.019731144907990317,0.0030684894541345474,0.0030684894541345474,0.1276910103667904,0.46552765213691827,0.26194080915548257,0.06659364568784315,-0.029702949246158558,0.195222153612447,0.11177305708728014,1.0,0.4896135900643039,-0.12984228188371139,0.45029431769838085,0.1931320290075498,0.1950805346922198,0.10079348783861192,0.166773576210008,0.09449781674493575,0.05551153844838695,0.1356622559047249,0.052051027875160194,-0.07498107050690297,0.13326810649788978,-0.060291161509944936,0.033897165780414025,0.21564002792642029,0.06675568041355971,0.05242281579511509,0.05101339882448507,0.024054626224756435,0.05122098441331218,-0.28556369328570763,-0.24695810515717107,0.10501814698947287,0.5547959232989785,0.11887231732495297,-0.17618976438998968,-0.019307217832981415,0.19489057451490982,-0.10456379709601908,-0.05707803483808758,0.08000417996378599,0.018549347639161044,-0.03996900653820116,0.037832944755615744,-0.008988145840882136,0.0922544260568091,0.2709035064272642,0.0012177997182181975,-0.19387804424816857,0.023882614561455427,0.33744669520226356,0.03309067423239905,0.07299275891291346,-0.26599227846951273,-0.2624591149791079,0.10789020044532521,-0.24404980989045968,0.04725278131560989,-0.09535157680612978,0.18290923344742244,0.1075508330114796,0.164745639629219,0.012823153030911447,-0.00438809639175187,-0.14250981650373865,-0.22239445256221066,0.04628216587553798,0.28651982549468685
logical_reasoning,-0.04303123552150643,-0.10447674733864747,0.033504644335777156,-0.03228396019935077,-0.0637850570339132,-0.08801228050325297,-0.10964246710124673,-0.00523728818523774,-0.21303113141581898,0.18933554969444702,-0.04338711171719196,-0.027853956936302313,0.009901892940261732,0.02739249207614337,-0.024130471775775885,0.03685056171016989,0.03359158524598799,-0.0076747594709932546,-0.027493843058668734,-0.012783249034628675,-0.03557513197081246,-0.016323278768539697,-0.019460328658709822,0.007863008173684405,-0.0024310873078312715,-0.0024310873078312715,0.35868700288513483,0.3461480374742937,0.13128126532922707,0.029804366724741026,0.3631101572552301,0.24770517231252717,-0.003777675506412968,0.4896135900643039,1.0,-0.16050220241066843,0.21319800555265822,0.07314709751760039,0.03257336997920718,-0.023157147607177055,-0.06537903921277814,-0.09499614669136192,-0.04846006026741899,-0.06888007042240736,-0.08536733616932407,-0.04334843955414834,-0.06296714188441119,-0.08502776455307784,-0.039720412416038804,0.07278141261924022,-0.054320863280490614,-0.024202000754079987,0.01116397418698864,-0.07968677931716846,-0.016800138188686385,-0.2741355486599544,-0.049314055194353244,0.13316864140660098,0.44273527003947905,0.06303775015211982,-0.20188939260441097,-0.12878094220584727,-0.09425221329221582,-0.2515664566579643,0.20742548336428707,0.12252260296919684,-0.08105989788304914,0.06831861104126974,0.2503826787754987,-0.04647202552579838,0.13534946862050623,-0.14091555289019106,0.1743356547127769,0.01755235106174591,0.034514153069016854,0.14440333838573705,-0.038880090841894456,0.4402354651087578,-0.1443877351217891,-0.14226216839224898,0.4402946651601105,-0.18039780111069278,0.023060512911032196,-0.06723734796968425,0.01718372531645687,0.13443497436214877,0.05385117698664222,0.09243814197544847,0.1295213486501915,-0.02850085994242919,-0.07081309673955914,0.25965766776162114,0.5639072805402924
anecdotal_reasoning,0.03627636782353839,-0.05582761041207773,-0.017995670224409375,0.024866624551400613,0.02838948424413797,0.09745842720178861,0.004812435160757917,0.03294402475096759,0.31097005262071575,0.026201107837241944,0.023521492025229348,0.01737072257991378,-0.062528534153106,-0.04312190190606727,-0.04251345880894534,-0.0015412333987639974,-0.01918495386373256,0.07413073200486107,-0.017618488622131202,-0.018920352196193268,-0.002095287938966049,0.025853140800183045,-0.0073732917696642366,0.011956044237006342,-0.017618488622131206,-0.017618488622131206,-0.10448444515398254,-0.20439888438696074,0.3023318587332569,0.0038578986775637063,0.08149456270367415,-0.09364716777291475,-0.02044813801018843,-0.12984228188371139,-0.16050220241066843,1.0,-0.050456546405505426,-0.0196319010444647,-0.022544624221672423,0.04689537240963065,0.05675297681775054,-0.006100135133447831,0.09640919376049513,-0.03821922283908512,-0.05815954138870452,0.15990730613765977,-0.039531214621236224,0.1442456972768904,0.04311829995309136,0.10528820441519521,-0.007459649445617794,-0.03115699491653553,0.08337758571981617,0.06233356301918276,0.03465009474766263,0.036591491760535284,0.0127986263854696,-0.015863875509303717,-0.11244414935607708,-0.029555162880077975,0.6771175375710515,0.22951174439412772,0.22491632247817125,0.06820708995671654,-0.13675068608164906,-0.11106218121394798,0.06233128530915567,0.022748535077393554,-0.29312530006926435,-0.14218726957636668,0.10646965604155674,0.1938737563717451,-0.41178374452798583,0.007141386143065774,-0.059635050330674955,-0.07314827653932017,0.03274834811584118,-0.09832689833060919,0.5450627524050513,0.5474709553945041,-0.1379973098850891,0.4527707510564503,0.02611838242080182,0.05066568922752603,-0.016626338746262296,-0.03676042370305417,0.14147270911227136,0.28220439742149506,0.11111492007616816,0.16272709292084245,0.2594856800304317,0.12535666599516831,0.0546127845477577
right_wrong,0.09145769402138755,0.1366166279651164,-0.07458987167635057,0.08794380992089129,-0.05519319659864405,0.01756511804475478,0.04038900720204286,-0.05613255408215934,-0.13308358748275367,0.08542784565524199,-0.03399640408755535,0.0004675126924347799,0.03975211812618584,0.07702623371767438,0.029690878135186477,-0.006191387870833467,0.0045032386454398774,-0.011800943007263935,0.018531829077989455,-0.0066407770044474256,0.07899018694505117,0.006744288390703564,0.06432145472871567,-0.034118400785795824,0.04201957188912926,0.04201957188912926,-0.08482668413652586,0.22695881704489507,0.3171705837931962,0.001106469765666137,-0.08317973595737645,0.21936192097418378,0.13429391601568152,0.45029431769838085,0.21319800555265822,-0.050456546405505426,1.0,0.22669679911177804,-0.12758005802213385,-0.08412658724470032,0.2119313628570743,0.05084559838104107,-0.04902107195457794,-0.015744739024704562,-0.006154655559501089,-0.034078649958596975,0.027427787232673508,-0.05854648652571901,0.19261291004268133,0.2543680171831147,-0.06017038076688375,-0.034742620207422054,0.027923860869635164,0.03503383557397357,0.03654385897712563,-0.4992035929395891,-0.5577762757814065,-0.16544080470554962,0.6217443777844894,-0.15114841949660796,-0.15988112645385438,0.07277394881649339,0.2815254629109294,-0.12187471593931239,-0.11633552296502399,6.588457482450806e-05,0.037732263017984824,0.024331547050938537,-0.08295678497004372,0.019208667576112767,-0.030242811424452558,0.48254272949289334,-0.11623587028863842,-0.5240466944010445,0.1941996763852793,0.5893421119503983,0.016989728499514266,-0.10459413191388266,-0.13232461223311773,-0.13169866569518035,-0.08074989454950726,-0.11037270472456766,-0.16844234650194212,-0.05603766942729451,-0.05562110742142522,0.06048386570929668,0.13287210573478528,-0.008396092720173819,-0.08644098383550046,-0.10180189360657567,-0.11891292614874853,-0.06117985925889724,0.07715224335487234
tradition,0.05741945012477941,0.041949832859100304,-0.08679191485485445,0.0120886724074689,-0.010259250627215789,-0.07474281438431057,0.09294221334613711,-0.06742244575927199,-0.09748865571933217,0.05330072567343929,-0.035841362413049555,0.020395127443710897,0.014244763809082017,0.0033938407796507315,0.024703018809270623,0.07844017647286408,0.040883861767359815,0.007847437189509386,-0.016874070247941915,-0.021243940743346935,-0.028975352949994315,-0.0115440122256918,-0.03312378062366554,-0.013518286365782338,0.06806252495981953,0.06806252495981953,0.06733105839192315,-0.005584457420126353,0.012195877617733207,-0.010546957324244285,0.025074943112319944,0.07585720522641318,-0.03916021780128002,0.1931320290075498,0.07314709751760039,-0.0196319010444647,0.22669679911177804,1.0,-0.07503782770311035,-0.06419806086372214,0.24541641836218753,0.10122865646190256,-0.044034701845873624,0.007550262073210041,-0.036460482537551304,-0.05184420490918992,0.01810249527868662,0.008249229830106805,0.025671766989435917,0.09462228227934899,0.05078786169542314,-0.09816501697185752,0.014933166981099243,0.011923171605295562,-0.04729719715048598,-0.0774405292864228,-0.14955209708279618,-0.06870743036409607,0.13236226351329927,-0.03332543807072834,-0.0949931700229437,0.023270618782293053,0.054700340536638185,-0.024052485490889203,0.022377656260219567,0.06451206636387652,0.014622587474869567,-0.01751702567592408,0.1410517444558365,-0.04648628917760955,0.03423187775746483,0.06003747274419463,0.08034199012903714,-0.12316328178020959,0.04646406230057093,0.13336831760226156,0.30983561531987847,0.08517178093603678,-0.06148647809382207,-0.06588893311441714,0.08251746451510106,-0.05010661656585246,-0.02683460351481284,0.01603164826593288,-0.015419170231104683,0.019737941939148202,-0.017632783536134143,-0.07876508040422744,0.03954229936650492,-0.006931949566940911,-0.05005135812028143,0.014250799326079979,0.0039157194556296
