,avg_labeled_utterance,place_time_svo,transitions,chronological_markers,adverbs_of_degree,causal_markers,deontic_modal_words,explicit_references,evidentials,frame_markers,situation_dependent_references,code_glosses,engagement_markers,negative_connotations,boosters,endophoric_markers,hedges,self_mentions,attitude_markers,figurative_language,idioms,positive_connotations,pleonasms,also,during,but,slang_and_colloquialisms,in_addition,even,then,self-mentions,you,in_advance,consider,even_though,as_long_as,and,can,emotional_self_disclosures,in_the_same_way,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
also,0.001641474752633071,0.06705023194815211,-0.03475362086724462,0.0432443953428817,-0.012881028156301311,-0.023243283234396422,-0.021316338554225663,-0.019794734467389948,-0.008618466298076137,-0.020358109148337567,-0.013862960426532721,-0.014355961761384463,-0.019103498387913254,-0.0033578670486273184,-0.02086651515489421,-0.011132429756450027,-0.02457493611525389,-0.022969460311842483,-0.012363423257135448,-0.006713851507267812,-0.006247181038638745,-0.004907951589542967,-0.0018719978624725387,1.0,0.4459795566383254,0.16006994996676785,-0.0026480946935409175,-0.0018719978624725385,-0.0018719978624725368,-0.0018719978624725368,-0.0018719978624725374,0.23449410034628024,0.23449410034628024,0.23449410034628024,0.23449410034628024,0.23449410034628024,-0.001871997862472538,-0.001871997862472538,-0.0018719978624725363,0.44597955663832545,0.009418467829728468,0.0032518393489031124,-0.04010871994006528,0.01335695965198397,-0.013937146503905581,0.014048915556941011,-0.0061358746338602155,-0.02381138861659061,-0.021479653580069834,-0.013568016655899113,-0.025514333214371614,-0.018481280524587387,-0.009000530574310831,-0.002922358036054253,-0.03667389750281208,-0.035724031043396665,-0.01500571424428563,0.0012475196877307535,-0.015644215681052343,0.004839064991603573,-0.021054377862594637,0.0017652270544083377,-0.008608351625317565,-0.002448293670886494,-0.0035809781978830323,-0.024838211488933778,-0.016230874287141896,-0.02029676293026971,-0.007243769295985161,0.02149887906693721,0.02591536254032225,-0.03600023763954728,-0.029275430823375723,-0.02001540844563164,-0.011276242388361085,-0.03032504792395998,-0.017421581298932436,0.011759424974386404,0.025720301417288153,-0.027874938511847136,-0.018753944680233163,0.04341428468894066,0.003649779021345628,-0.012574774107767413,0.011816111275741937,-0.037682100031402044,0.026386225714921968,0.01777701112486108,0.016964616093852254,-0.01775789972919761,-0.0365424428306596,0.028811540250098903,-0.028774745460685727,-0.028526525750546414,0.04251721180004965,-0.021757275920902118,0.0010465226723982502,-0.014193256439634365,-0.027340853980796408,0.013703999348508607,-0.022639193357860618,-0.00704236526496115,-0.0233148314509584,-0.04564968024333682,-0.030275204496126307,-0.03617277427827382,-0.01423170601668184
during,-0.017012953832612168,-0.01123598938430842,-0.01858357318345045,-0.016056796647799118,-0.01089751218016145,-0.012428726683186569,-0.011398344334791715,-0.01305194529781376,-0.0111268659426084,-0.010885956680023984,-0.007412848882993906,-0.0076764682169549,-0.010215086989290138,-0.0017955299759075003,-0.011157813251914499,-0.005952770327986054,-0.013140792595998834,-0.012282307167935881,-0.006611011318060848,-0.003590053286957609,-0.0033405136824527747,-0.002624396401557873,-0.0010010010010010006,0.4459795566383254,1.0,-0.0019376938711539572,-0.0014159981120271132,-0.0010010010010010027,-0.0010010010010010012,-0.0010010010010010012,-0.0010010010010010051,-0.0010010010010010032,-0.0010010010010010045,-0.0010010010010010045,-0.0010010010010010045,-0.0010010010010010045,-0.0010010010010010042,-0.0010010010010010042,-0.001001001001001002,-0.0010010010010010025,0.023012364479845508,-0.010978453439855788,-0.027976513132958455,0.025995594757748344,0.02683542078152685,0.02700720664982016,-0.03464726153901141,-0.028792785925623503,-0.024583545816925848,-0.011260029403538362,-0.0136431101762723,-0.009882372558084919,-0.017410938826204373,-0.013841197266901294,-0.019610389972580224,-0.019102474180712706,-0.019037887550255424,-0.01277909618310161,-0.012943030531279997,-0.012777126865899038,-0.015430164106569116,-0.011057368053722483,-0.01697284796465398,-0.02511301506904198,-0.016288959097428158,-0.022089149930255784,-0.014736705297655464,-0.010853153423714491,-0.0038734127114466027,-0.030197301681207322,-0.03058539896547978,-0.019250168301935836,-0.015654256955309195,-0.019687708406111483,-0.011182992766756574,-0.0007553446224263504,-0.012622229153505206,-0.027293102878355003,0.016779971565725416,-0.014905380990310645,-0.010028172453592324,0.023214632507097502,-0.013624754673196059,-0.006724025556637611,0.027896308056352265,-0.02609746411982614,0.01669220673900934,-0.017779498285043473,0.009071376646293226,-0.02375569278280438,-0.025510568053225567,0.02758713897673091,-0.015386528792106441,-0.01525379991281731,0.03365078466570989,-0.011634123848363896,0.0005596001275649508,-0.0075894658793962235,-0.02413162951371062,0.03475837844151971,0.0041178626049163,-0.003765717269746064,-0.012466985186486191,-0.02440995074567086,-0.02220550760907954,-0.003310074891071581,0.023753094280040025
but,0.053753493338076205,-0.021750135858559,-0.03597326658585116,-0.031082043298350976,-0.021094926519762067,-0.02405898445273791,-0.02206441545686951,0.02120531150885384,-0.02153889948220169,-0.021072557888989353,-0.014349468016519356,0.08565774812487247,-0.019773917740999562,-0.003475708242359394,-0.02159880592736128,-0.011523111934344741,-0.025437370442096884,-0.0032503782507877547,-0.012797305997022787,-0.006949467827002612,-0.006466419996105684,-0.005080191545954405,-0.0019376938711539572,0.16006994996676785,-0.0019376938711539572,1.0,-0.002741027092377262,-0.0019376938711539525,-0.0019376938711539585,-0.0019376938711539585,-0.0019376938711539531,-0.0019376938711539516,-0.0019376938711539516,-0.0019376938711539516,-0.0019376938711539516,-0.0019376938711539516,-0.0019376938711539542,-0.0019376938711539542,-0.001937693871153952,0.3639369743869177,-0.0607065370297273,-0.021251609063212516,-0.015677842447064102,0.03139261401596887,-0.05294600819080084,-0.02905957911860807,0.04545031557302354,-0.028191004824543793,-0.027283102518602883,-0.021796671474285316,-0.026409734801069,-0.019129863725522948,-0.033703332385117996,-0.026793183110394074,-0.03796093352834681,-0.03697773239669973,0.0493144737026085,-0.02473721437652989,-0.02505455130368505,0.059774114217292104,-0.029869035485778513,0.04460400388749285,0.03517978608211755,-0.04861267405009401,-0.03153145319435342,0.03797857699590468,0.04517575718586818,0.08211497612237395,-0.007497982583348086,0.037462426249908434,0.01135088202150573,-0.02717221797084975,0.05812715234669797,-0.028697551155875776,-0.005451058965230253,0.031143342713599073,0.03057278667361514,-0.008973151298095217,-0.022216439252973823,-0.021034474298881126,0.06324032588597231,0.014202377537091656,-0.008079181430552279,0.012157035920402416,-0.03172186783046693,0.0172473739728244,0.0018703882626098349,0.0012401956952795131,0.0022413859632235806,-0.005478368735444061,0.03740458511507056,-0.04247430488050921,0.025200502144126613,0.0257415254119495,-0.039553645833816736,0.022616109694099763,0.03809502638336346,0.06169460661967318,-0.046712950899065325,-0.03355853692123605,0.028518724847495798,-0.019155051641512093,-0.0589662301911386,-0.047251712943101286,-0.020162211192669633,-0.03526528518667357,-0.04949860019896965
slang_and_colloquialisms,0.054693849107785464,-0.015894229615182442,-0.009571599359735226,-0.022713657344748305,0.007181619232884557,-0.017581454464774795,-0.01612389402424172,-0.018463048370085403,0.024358118742779503,0.08155239117548638,-0.010486083443038578,-0.010858994637742002,-0.01445007934713656,-0.0025399245889171436,-0.01578364305656291,-0.00842068243421346,-0.018588730168967768,-0.017374332037373128,-0.009351818365419031,0.1915226908838008,0.06327620799500942,-0.003712424209466877,-0.0014159981120271143,-0.0026480946935409175,-0.0014159981120271132,-0.002741027092377262,1.0,-0.001415998112027112,-0.0014159981120271162,-0.0014159981120271162,-0.0014159981120271093,-0.0014159981120271112,-0.001415998112027111,-0.001415998112027111,-0.001415998112027111,-0.001415998112027111,-0.0014159981120271104,-0.0014159981120271104,-0.001415998112027107,-0.0014159981120271086,-0.03107648999125447,-0.015529923874469552,0.014888241815877098,-0.06369816459231845,0.021721380572835552,-0.047770196540253246,0.02421301532179312,0.03198470518772916,-0.034775444209235264,0.006997157732829382,0.003010555608850043,-0.013979427463712222,-0.024629202650018382,-0.01957951008892899,0.04909301386466099,0.003237800625877957,-0.0118442102907245,-0.018077080892615987,-0.01830897948940546,0.024017389742295125,0.025935512716232206,0.006276839295564659,0.028338432509431903,0.008003550470518333,-0.02304207019351628,0.06742755644842457,0.049221733514482356,0.17783819710672547,0.06322941322686511,-0.04314097264093729,-0.11957165765954662,-0.009638707487726442,0.09606341167526704,-0.011440224280946574,-0.01581926154789568,0.13604731676659043,0.1295094035114124,-0.005307720377794051,-0.11115879519407118,0.030473045980267777,0.20309965509452932,-0.010665404215456456,-0.10570993563641809,-0.0972796219913616,0.11499487750036824,0.095627779470196,-0.02010965564082745,-0.15568980041584346,0.012832207152433129,0.09356450784308376,0.06424720101796474,-0.014694585786659891,0.03464370447978655,0.0351229110458257,-0.02487418306902203,0.029513033216407206,0.02133597227359902,0.06535704462902234,-0.034136171489720424,-0.041894266011068854,0.11821931059505701,0.09904216979253386,0.014431604953349187,0.062056638224542646,0.03747122701599563,0.06680423392946556,-0.029081056000787458
in_addition,-0.017012953832612265,-0.011235989384308427,-0.01858357318345041,-0.016056796647799118,-0.010897512180161429,-0.012428726683186554,-0.011398344334791729,-0.013051945297813745,-0.01112686594260833,0.045637204779174406,-0.007412848882993913,-0.007676468216954879,-0.010215086989290165,-0.001795529975907507,-0.011157813251914454,-0.005952770327986029,-0.013140792595998856,-0.01228230716793589,-0.006611011318060837,-0.0035900532869575954,-0.0033405136824527786,-0.00262439640155787,-0.0010010010010009973,-0.0018719978624725385,-0.0010010010010010027,-0.0019376938711539525,-0.001415998112027112,1.0,-0.0010010010010009984,-0.0010010010010009984,-0.0010010010010009982,-0.0010010010010010001,-0.0010010010010010001,-0.0010010010010010001,-0.0010010010010010001,-0.0010010010010010001,-0.0010010010010010032,-0.0010010010010010032,-0.0010010010010010016,-0.0010010010010010025,0.0457518550725782,0.02259479866979504,-0.027976513132958538,0.02599559475774833,0.05140998193677105,0.02700720664982014,-0.03464726153901143,-0.0028065170396817073,-0.024583545816925793,-0.01126002940353835,-0.013643110176272297,-0.00988237255808491,-0.01741093882620437,-0.013841197266901327,-0.019610389972580192,-0.019102474180712644,-0.019037887550255365,-0.012779096183101578,-0.012943030531279948,-0.012777126865899019,-0.015430164106569203,-0.011057368053722467,-0.016972847964653908,-0.02511301506904199,-0.016288959097428175,-0.02208914993025581,-0.014736705297655452,-0.010853153423714517,-0.0038734127114463833,-0.043898436745275896,-0.08452790155009995,-0.019250168301935905,-0.015654256955309143,-0.01968770840611144,-0.011182992766756574,-0.0007553446224263435,-0.012622229153505115,-0.02729310287835493,0.016779971565725325,-0.03974768264082834,-0.010028172453592313,0.023214632507097464,-0.038173862192467926,-0.006724025556637644,-0.026695292836704895,-0.02609746411982613,0.016692206739009365,-0.048539875940827704,0.009071376646293186,-0.0012810543884767117,0.021775007578332336,0.046784869649473315,-0.015386528792106446,-0.015253799912817287,0.033650784665709955,-0.011634123848363908,-0.030529295848264096,-0.007589465879396221,0.0009793273163732643,0.034758378441519786,-0.027803552937070142,-0.02854017299176039,-0.03465023284927311,-0.024409950745670823,-0.022205507609079567,-0.028577822151159643,-0.02918842343178762
even,0.020378153491810158,-0.011235989384308438,-0.018583573183450424,-0.016056796647799156,-0.010897512180161467,-0.012428726683186555,-0.011398344334791746,-0.013051945297813717,-0.011126865942608338,-0.010885956680023982,-0.007412848882993907,-0.0076764682169548955,-0.010215086989290169,-0.0017955299759075077,-0.01115781325191449,-0.005952770327986036,-0.013140792595998919,-0.01228230716793588,-0.0066110113180608415,-0.0035900532869576124,-0.0033405136824527755,-0.002624396401557876,-0.0010010010010010014,-0.0018719978624725368,-0.0010010010010010012,-0.0019376938711539585,-0.0014159981120271162,-0.0010010010010009984,1.0,1.0,-0.001001001001001001,-0.001001001001000998,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009986,-0.001001001001001004,-0.001001001001001004,-0.0010010010010010016,-0.0010010010010010025,-0.04520610729835249,-0.010978453439855812,-0.0021202163372483025,-0.021702744247294493,-0.022313701528961765,-0.034442637832137,0.0277427652419216,-0.028792785925623596,-0.02458354581692584,0.08389514865453239,-0.013643110176272292,-0.009882372558084941,0.00753309960675318,0.05098876651249617,-0.01961038997258022,-0.01910247418071266,0.024576975107832653,-0.01277909618310157,-0.012943030531279976,-0.012777126865898998,-0.015430164106569156,-0.011057368053722497,-0.01697284796465395,0.015035690077308064,0.03883442194293794,-0.02208914993025579,0.08654649262437521,-0.010853153423714507,-0.003873412711446374,-0.0027950315530699916,0.023357103619140486,0.05703847754457378,-0.015654256955309188,0.004032422203661369,0.07044469166212387,-0.02512130018456702,0.013564968260406034,0.020842881034087705,-0.05513419228738327,-0.014905380990310678,-0.01002817245359233,-0.018092542772435504,-0.03817386219246788,-0.006724025556637634,-0.02669529283670493,0.0445635398147211,0.016692206739009365,0.012980879370741154,-0.10673343160425688,-0.04623033117713204,-0.0018677802374465783,-0.030006053041496387,0.03739744648098605,0.011274547761647612,-0.03516472589811412,0.02086342880069733,0.06273739207922302,-0.0075894658793961975,0.000979327316373267,-0.008473435540469866,0.004117862604916312,-0.003765717269746127,0.031899510139087546,-0.005082990535321803,0.025445796273065438,-0.02857782215115962,-0.029188423431787656
then,0.020378153491810158,-0.011235989384308438,-0.018583573183450424,-0.016056796647799156,-0.010897512180161467,-0.012428726683186555,-0.011398344334791746,-0.013051945297813717,-0.011126865942608338,-0.010885956680023982,-0.007412848882993907,-0.0076764682169548955,-0.010215086989290169,-0.0017955299759075077,-0.01115781325191449,-0.005952770327986036,-0.013140792595998919,-0.01228230716793588,-0.0066110113180608415,-0.0035900532869576124,-0.0033405136824527755,-0.002624396401557876,-0.0010010010010010014,-0.0018719978624725368,-0.0010010010010010012,-0.0019376938711539585,-0.0014159981120271162,-0.0010010010010009984,1.0,1.0,-0.001001001001001001,-0.001001001001000998,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009986,-0.001001001001001004,-0.001001001001001004,-0.0010010010010010016,-0.0010010010010010025,-0.04520610729835249,-0.010978453439855812,-0.0021202163372483025,-0.021702744247294493,-0.022313701528961765,-0.034442637832137,0.0277427652419216,-0.028792785925623596,-0.02458354581692584,0.08389514865453239,-0.013643110176272292,-0.009882372558084941,0.00753309960675318,0.05098876651249617,-0.01961038997258022,-0.01910247418071266,0.024576975107832653,-0.01277909618310157,-0.012943030531279976,-0.012777126865898998,-0.015430164106569156,-0.011057368053722497,-0.01697284796465395,0.015035690077308064,0.03883442194293794,-0.02208914993025579,0.08654649262437521,-0.010853153423714507,-0.003873412711446374,-0.0027950315530699916,0.023357103619140486,0.05703847754457378,-0.015654256955309188,0.004032422203661369,0.07044469166212387,-0.02512130018456702,0.013564968260406034,0.020842881034087705,-0.05513419228738327,-0.014905380990310678,-0.01002817245359233,-0.018092542772435504,-0.03817386219246788,-0.006724025556637634,-0.02669529283670493,0.0445635398147211,0.016692206739009365,0.012980879370741154,-0.10673343160425688,-0.04623033117713204,-0.0018677802374465783,-0.030006053041496387,0.03739744648098605,0.011274547761647612,-0.03516472589811412,0.02086342880069733,0.06273739207922302,-0.0075894658793961975,0.000979327316373267,-0.008473435540469866,0.004117862604916312,-0.003765717269746127,0.031899510139087546,-0.005082990535321803,0.025445796273065438,-0.02857782215115962,-0.029188423431787656
self-mentions,0.020378153491810175,-0.011235989384308417,0.045244581032385406,-0.016056796647799118,-0.01089751218016142,-0.01242872668318654,-0.011398344334791722,-0.013051945297813738,-0.011126865942608333,-0.010885956680024005,-0.007412848882993917,-0.007676468216954889,-0.010215086989290174,-0.0017955299759075077,-0.011157813251914466,-0.005952770327986033,0.03371713111347443,-0.012282307167935885,-0.006611011318060836,-0.0035900532869576,-0.0033405136824527786,-0.002624396401557872,-0.001001001001001001,-0.0018719978624725374,-0.0010010010010010051,-0.0019376938711539531,-0.0014159981120271093,-0.0010010010010009982,-0.001001001001001001,-0.001001001001001001,1.0,-0.0010010010010009997,-0.0010010010010009984,-0.0010010010010009984,-0.0010010010010009984,-0.0010010010010009984,-0.0010010010010010025,-0.0010010010010010025,-0.0010010010010010006,-0.0010010010010010019,0.00027287388711275064,0.02259479866979506,0.049592377254172294,-0.02170274424729465,-0.022313701528961748,-0.003717715591158519,0.04853944083556576,0.023179751846260057,0.028685242518774818,-0.011260029403538353,0.07895718513779314,-0.009882372558084933,0.007533099606753168,0.018573784622797414,-0.019610389972580206,-0.01910247418071267,0.04638440643687659,0.02271839321440277,0.023311956951296897,0.0176446037671939,0.05065190915496894,-0.011057368053722474,0.03201084024502553,-0.005038662495866971,0.011272731422754841,-0.0220891499302558,0.06122569314386749,-0.010853153423714491,-0.0038734127114462727,-0.04389843674527596,-0.057556650257789804,0.006179380313567295,0.06790939227232007,0.004032422203661371,-0.011182992766756624,-0.025121300184566937,0.013564968260406016,0.044910872990309,-0.03116280433634701,0.05962152396124243,-0.010028172453592292,-0.01809254277243548,0.010924352846075978,-0.0067240255566377765,0.02789630805635218,0.021009871836538706,-0.024220064680131173,-0.017779498285043282,0.00907137664629292,0.043668222400178626,-0.02551056805322552,0.008389408303988419,-0.015386528792106459,-0.015253799912817322,0.01644690702475397,-0.011634123848363938,0.0005596001275649196,-0.007589465879396213,0.02609028414645718,-0.008473435540469886,0.0041178626049162975,-0.0037657172697462154,-0.012466985186486205,-0.024409950745670875,-0.022205507609079616,0.021957672369016468,-0.011541250861178442
you,-0.01701295383261218,-0.011235989384308405,-0.018583573183450424,-0.01605679664779914,0.020859146181739875,-0.01242872668318654,-0.011398344334791784,0.006488355604942225,0.04049803272766044,-0.010885956680024,-0.007412848882993898,-0.007676468216954886,-0.010215086989290162,-0.0017955299759075082,-0.01115781325191447,-0.005952770327986044,-0.013140792595998879,-0.012282307167935895,-0.006611011318060847,-0.0035900532869576132,-0.0033405136824527786,-0.0026243964015578744,-0.0010010010010009982,0.23449410034628024,-0.0010010010010010032,-0.0019376938711539516,-0.0014159981120271112,-0.0010010010010010001,-0.001001001001000998,-0.001001001001000998,-0.0010010010010009997,1.0,1.0,1.0,1.0,1.0,-0.0010010010010009997,-0.0010010010010009997,-0.0010010010010010023,-0.0010010010010010019,0.02301236447984545,0.08974130288909671,0.023736080458461983,0.025995594757748264,0.0022608596262825176,0.027007206649820037,-0.034647261539011466,0.0491660207322018,0.028685242518774735,0.020458363282485105,-0.013643110176272307,-0.009882372558084943,0.08236521490562582,0.0834037484021948,-0.01961038997258017,-0.019102474180712627,0.06819183776592061,0.09371337200941143,0.023311956951296946,0.10890979566647277,0.01761087252419987,0.0839916410040639,0.08099452845470508,-0.02511301506904197,0.011272731422754869,0.04766606037581505,-0.0147367052976555,-0.010853153423714486,-0.003873412711446282,0.024607238575067306,0.05032835491145084,-0.019250168301935988,-0.015654256955309205,0.051472683423207,0.029630849447683558,-0.0007553446224263237,0.013564968260406044,-0.003225110922133682,-0.007191416385310875,-0.014905380990310642,-0.010028172453592296,0.02321463250709754,-0.013624754673195965,-0.0067240255566379395,0.027896308056352247,0.0210098718365387,-0.003763928970560929,0.04374125702652548,0.009071376646292855,-0.02375569278280434,0.02177500757833241,0.027587138976730784,-0.015386528792106465,-0.015253799912817329,0.03365078466570998,-0.011634123848363934,0.000559600127564907,-0.0075894658793962,0.05120124097654112,0.03475837844151958,0.03603927814690265,-0.0037657172697462275,-0.012466985186486213,-0.02440995074567091,0.02544579627306541,-0.003310074891071531,0.04140026685064924
in_advance,-0.01701295383261217,-0.01123598938430842,-0.018583573183450417,-0.016056796647799156,0.02085914618173988,-0.012428726683186517,-0.011398344334791775,0.006488355604942228,0.04049803272766042,-0.010885956680023994,-0.0074128488829939,-0.007676468216954883,-0.010215086989290151,-0.0017955299759075118,-0.011157813251914462,-0.005952770327986039,-0.013140792595998875,-0.012282307167935899,-0.006611011318060847,-0.0035900532869576132,-0.0033405136824527794,-0.0026243964015578727,-0.0010010010010009977,0.23449410034628024,-0.0010010010010010045,-0.0019376938711539516,-0.001415998112027111,-0.0010010010010010001,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009984,1.0,1.0,1.0,1.0,1.0,-0.0010010010010010025,-0.0010010010010010025,-0.001001001001001002,-0.0010010010010010019,0.023012364479845424,0.08974130288909671,0.023736080458461976,0.025995594757748253,0.002260859626282518,0.027007206649820068,-0.034647261539011515,0.049166020732201804,0.028685242518774776,0.02045836328248513,-0.013643110176272307,-0.00988237255808495,0.08236521490562584,0.08340374840219478,-0.0196103899725802,-0.019102474180712634,0.06819183776592065,0.09371337200941146,0.023311956951296956,0.1089097956664728,0.017610872524199867,0.08399164100406388,0.08099452845470509,-0.025113015069041962,0.011272731422754862,0.047666060375815014,-0.01473670529765547,-0.010853153423714493,-0.003873412711446278,0.024607238575067292,0.05032835491145083,-0.019250168301935964,-0.0156542569553092,0.051472683423207,0.029630849447683585,-0.0007553446224263235,0.013564968260406027,-0.0032251109221336826,-0.007191416385310889,-0.014905380990310645,-0.010028172453592296,0.023214632507097543,-0.013624754673195965,-0.006724025556637927,0.027896308056352216,0.02100987183653872,-0.003763928970560928,0.04374125702652543,0.009071376646292845,-0.023755692782804344,0.021775007578332402,0.027587138976730794,-0.015386528792106464,-0.015253799912817324,0.033650784665710004,-0.011634123848363955,0.0005596001275649075,-0.0075894658793962035,0.051201240976541114,0.0347583784415196,0.036039278146902665,-0.0037657172697462236,-0.012466985186486236,-0.024409950745670934,0.02544579627306537,-0.003310074891071531,0.04140026685064926
consider,-0.01701295383261217,-0.01123598938430842,-0.018583573183450417,-0.016056796647799156,0.02085914618173988,-0.012428726683186517,-0.011398344334791775,0.006488355604942228,0.04049803272766042,-0.010885956680023994,-0.0074128488829939,-0.007676468216954883,-0.010215086989290151,-0.0017955299759075118,-0.011157813251914462,-0.005952770327986039,-0.013140792595998875,-0.012282307167935899,-0.006611011318060847,-0.0035900532869576132,-0.0033405136824527794,-0.0026243964015578727,-0.0010010010010009977,0.23449410034628024,-0.0010010010010010045,-0.0019376938711539516,-0.001415998112027111,-0.0010010010010010001,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009984,1.0,1.0,1.0,1.0,1.0,-0.0010010010010010025,-0.0010010010010010025,-0.001001001001001002,-0.0010010010010010019,0.023012364479845424,0.08974130288909671,0.023736080458461976,0.025995594757748253,0.002260859626282518,0.027007206649820068,-0.034647261539011515,0.049166020732201804,0.028685242518774776,0.02045836328248513,-0.013643110176272307,-0.00988237255808495,0.08236521490562584,0.08340374840219478,-0.0196103899725802,-0.019102474180712634,0.06819183776592065,0.09371337200941146,0.023311956951296956,0.1089097956664728,0.017610872524199867,0.08399164100406388,0.08099452845470509,-0.025113015069041962,0.011272731422754862,0.047666060375815014,-0.01473670529765547,-0.010853153423714493,-0.003873412711446278,0.024607238575067292,0.05032835491145083,-0.019250168301935964,-0.0156542569553092,0.051472683423207,0.029630849447683585,-0.0007553446224263235,0.013564968260406027,-0.0032251109221336826,-0.007191416385310889,-0.014905380990310645,-0.010028172453592296,0.023214632507097543,-0.013624754673195965,-0.006724025556637927,0.027896308056352216,0.02100987183653872,-0.003763928970560928,0.04374125702652543,0.009071376646292845,-0.023755692782804344,0.021775007578332402,0.027587138976730794,-0.015386528792106464,-0.015253799912817324,0.033650784665710004,-0.011634123848363955,0.0005596001275649075,-0.0075894658793962035,0.051201240976541114,0.0347583784415196,0.036039278146902665,-0.0037657172697462236,-0.012466985186486236,-0.024409950745670934,0.02544579627306537,-0.003310074891071531,0.04140026685064926
even_though,-0.01701295383261217,-0.01123598938430842,-0.018583573183450417,-0.016056796647799156,0.02085914618173988,-0.012428726683186517,-0.011398344334791775,0.006488355604942228,0.04049803272766042,-0.010885956680023994,-0.0074128488829939,-0.007676468216954883,-0.010215086989290151,-0.0017955299759075118,-0.011157813251914462,-0.005952770327986039,-0.013140792595998875,-0.012282307167935899,-0.006611011318060847,-0.0035900532869576132,-0.0033405136824527794,-0.0026243964015578727,-0.0010010010010009977,0.23449410034628024,-0.0010010010010010045,-0.0019376938711539516,-0.001415998112027111,-0.0010010010010010001,-0.0010010010010009986,-0.0010010010010009986,-0.0010010010010009984,1.0,1.0,1.0,1.0,1.0,-0.0010010010010010025,-0.0010010010010010025,-0.001001001001001002,-0.0010010010010010019,0.023012364479845424,0.08974130288909671,0.023736080458461976,0.025995594757748253,0.002260859626282518,0.027007206649820068,-0.034647261539011515,0.049166020732201804,0.028685242518774776,0.02045836328248513,-0.013643110176272307,-0.00988237255808495,0.08236521490562584,0.08340374840219478,-0.0196103899725802,-0.019102474180712634,0.06819183776592065,0.09371337200941146,0.023311956951296956,0.1089097956664728,0.017610872524199867,0.08399164100406388,0.08099452845470509,-0.025113015069041962,0.011272731422754862,0.047666060375815014,-0.01473670529765547,-0.010853153423714493,-0.003873412711446278,0.024607238575067292,0.05032835491145083,-0.019250168301935964,-0.0156542569553092,0.051472683423207,0.029630849447683585,-0.0007553446224263235,0.013564968260406027,-0.0032251109221336826,-0.007191416385310889,-0.014905380990310645,-0.010028172453592296,0.023214632507097543,-0.013624754673195965,-0.006724025556637927,0.027896308056352216,0.02100987183653872,-0.003763928970560928,0.04374125702652543,0.009071376646292845,-0.023755692782804344,0.021775007578332402,0.027587138976730794,-0.015386528792106464,-0.015253799912817324,0.033650784665710004,-0.011634123848363955,0.0005596001275649075,-0.0075894658793962035,0.051201240976541114,0.0347583784415196,0.036039278146902665,-0.0037657172697462236,-0.012466985186486236,-0.024409950745670934,0.02544579627306537,-0.003310074891071531,0.04140026685064926
