,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
45,u260469,4,1,5,7,2,6,2,3,2,1,1,2,1,1,3,2,1,1,1,1,1,1,1,3,1,1,5,1,1,1,1,1,1,1,1,['present'],2,2,2,6,2,1,6,4,6,1,2,6,2,6,6,2,2,1,1,2,1,2,1,1,7,4,1,1,1,1,1,4
46,u304423,3,2,2,7,2,4,2,3,2,2,1,1,5,5,1,1,4,2,1,2,2,2,3,1,2,1,2,1,1,6,6,2,1,2,1,['present'],2,3,5,5,3,1,5,3,6,2,3,5,6,6,2,3,4,1,1,4,1,2,1,4,6,3,3,5,5,1,1,4
47,u441256,5,1,5,6,5,5,2,1,1,4,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,3,1,1,3,4,2,1,2,3,"['past', 'present']",2,2,2,6,2,1,6,5,6,2,2,6,5,5,3,2,5,3,3,5,2,2,1,1,6,4,2,4,4,3,2,4
48,u134413,5,1,2,5,3,4,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,1,6,4,1,1,1,1,['present'],1,2,4,6,4,1,3,6,6,2,1,6,4,5,2,1,5,1,1,6,1,2,1,1,5,2,1,5,3,1,2,4
49,u239789,6,1,1,7,5,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,4,1,1,1,1,['present'],4,4,2,6,2,1,6,5,6,2,1,7,4,6,3,1,6,1,1,6,1,2,1,1,6,4,2,4,5,1,1,1
50,u23620,4,1,1,6,2,5,4,2,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,2,4,2,1,1,5,4,1,1,2,1,"['past', 'present']",1,1,4,6,3,1,5,5,6,2,1,6,5,6,4,2,5,1,1,6,1,2,1,4,6,2,1,3,4,2,1,1
51,u358925,4,1,1,7,4,7,3,1,1,1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,['past'],6,5,1,6,1,1,7,3,7,1,5,6,1,7,7,1,2,3,3,2,2,1,1,1,7,4,6,1,1,1,1,1
52,u153939,6,1,2,6,5,6,4,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,4,1,1,1,1,['past'],1,2,1,6,2,1,6,6,6,1,1,7,5,6,5,1,6,1,1,6,1,1,1,1,6,3,2,4,4,2,2,5
53,u112550,3,1,4,7,3,4,2,2,1,4,1,1,3,2,1,1,3,1,1,2,2,3,2,1,1,1,4,3,1,6,5,1,1,1,4,['present'],5,5,2,4,3,4,5,3,6,2,4,2,6,5,1,3,3,4,4,3,3,2,1,2,7,4,5,6,6,2,2,4
54,u439251,6,1,1,7,5,6,2,2,1,1,1,1,1,1,2,4,6,1,1,4,1,4,2,1,1,1,4,2,1,6,5,1,3,2,2,"['past', 'present']",2,3,2,6,2,1,6,5,6,2,3,6,5,6,2,4,6,1,1,6,1,2,1,2,7,4,2,2,1,2,2,1
55,u172286,1,1,2,6,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,5,4,5,1,1,1,['past'],6,6,5,2,5,5,2,5,6,1,5,4,4,2,1,1,1,5,5,1,4,5,4,1,5,5,6,2,1,2,3,3
56,u69503,6,1,1,7,5,6,2,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,1,1,6,6,1,1,1,1,['past'],3,3,2,6,2,1,6,5,6,2,1,6,6,6,3,4,5,3,3,5,2,2,1,1,6,4,4,5,5,2,3,4
57,u171478,5,1,2,6,5,6,4,4,3,1,1,1,2,1,1,1,4,1,1,4,1,4,4,2,1,3,2,1,1,6,5,2,1,1,1,['past'],2,3,4,6,3,1,5,6,4,4,2,6,6,6,2,2,6,2,2,6,2,2,1,2,6,3,2,5,5,5,3,4
58,u318824,5,2,1,7,3,5,4,2,1,1,3,4,1,1,2,4,1,1,1,1,1,1,1,4,4,3,2,1,1,2,2,2,4,1,1,['past'],2,2,2,6,2,1,6,7,6,1,2,7,4,6,4,2,5,2,2,6,1,2,1,2,7,3,2,2,2,1,1,1
59,u252594,5,1,1,6,4,6,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,4,1,1,1,1,['past'],5,4,2,6,2,2,6,5,6,1,3,6,4,6,5,1,5,4,4,5,3,1,1,1,6,4,4,2,3,2,4,6
60,u39153,1,1,2,7,1,6,5,1,1,1,1,1,2,2,2,2,5,1,1,5,1,4,5,2,2,4,2,1,1,6,6,1,1,1,1,"['present', 'future']",1,1,5,5,2,1,4,4,7,1,2,6,6,7,2,1,1,1,1,1,1,1,1,3,7,5,1,1,1,1,1,1
61,u293541,5,2,2,6,3,5,4,4,4,1,4,1,2,1,4,4,4,1,2,1,3,1,1,5,2,4,3,1,1,1,3,4,4,2,1,"['past', 'present']",1,2,5,6,3,1,4,5,6,2,2,6,4,5,4,2,5,2,2,6,1,2,1,2,6,3,2,4,4,4,5,4
62,u403458,5,1,2,6,5,5,4,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,3,2,1,1,6,5,1,1,1,1,['past'],2,2,2,6,2,1,6,5,6,2,1,6,4,6,3,2,5,2,2,6,1,2,1,2,6,3,2,2,4,1,1,3
63,u214556,4,1,4,6,3,6,5,3,1,1,5,6,2,1,6,6,1,3,1,1,4,2,1,5,4,3,2,1,1,6,4,1,1,3,1,"['past', 'future']",4,3,2,6,2,1,6,6,6,1,2,5,4,6,5,5,2,3,3,2,2,1,2,4,6,4,2,3,4,4,3,2
64,u397738,5,1,1,6,4,5,5,4,4,1,4,1,1,1,3,3,4,2,5,1,1,1,1,6,4,1,3,1,1,2,2,3,4,2,1,"['past', 'present']",2,2,4,6,3,1,5,5,5,2,2,6,4,6,4,4,6,4,4,6,3,3,1,1,6,4,2,5,4,5,5,6
65,u180362,4,1,3,5,3,5,5,2,3,2,3,1,1,2,1,1,2,1,1,3,1,2,2,6,1,1,4,3,1,1,2,2,1,1,1,['past'],4,4,5,4,5,3,3,5,5,2,4,4,2,5,5,1,4,3,3,4,3,2,1,1,4,3,2,4,6,5,4,6
66,u143892,2,1,3,6,2,4,6,2,2,1,1,1,3,2,1,1,4,3,3,2,3,1,2,4,3,1,5,2,1,6,5,4,2,5,1,"['present', 'future']",2,3,6,4,4,2,3,2,6,2,3,2,5,5,2,1,2,1,1,2,1,4,2,3,4,2,2,4,1,1,3,4
67,u23449,2,1,3,7,2,5,4,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,1,1,2,3,2,2,2,1,['present'],2,3,5,5,5,1,2,2,6,1,3,5,3,6,5,4,2,1,1,2,1,2,1,1,6,4,2,2,1,1,1,2
68,u64210,4,1,1,6,2,5,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,2,1,1,1,1,['present'],1,2,3,6,2,1,5,3,6,1,1,6,5,6,4,1,4,1,1,5,1,2,1,1,6,2,1,1,1,1,1,6
69,u173968,1,1,3,7,2,3,6,1,1,1,1,1,1,2,1,1,4,1,1,2,1,1,3,1,1,1,5,2,1,6,3,1,1,2,1,"['past', 'present', 'future']",5,5,6,2,2,1,6,2,6,1,6,1,3,4,2,1,1,5,5,1,4,5,4,1,5,5,6,2,1,2,1,1
70,u180702,2,1,2,7,2,5,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,1,1,1,1,['present'],4,4,4,5,2,2,6,3,7,1,3,7,5,7,5,3,1,1,1,1,1,1,2,1,7,2,2,1,1,1,1,1
71,u17613,5,1,1,7,3,6,2,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,6,5,1,1,1,1,['present'],2,2,3,6,2,1,6,3,4,4,1,6,5,5,2,1,6,1,1,6,1,2,1,1,6,3,2,2,1,1,3,3
72,u311797,6,1,1,7,4,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,4,1,1,1,1,['present'],3,3,3,6,2,1,6,4,6,1,1,7,5,7,2,1,5,1,1,6,1,1,1,1,7,3,2,4,5,1,1,1
73,u91109,4,1,2,7,2,5,2,3,5,1,1,1,1,1,1,1,6,1,1,4,1,4,5,1,1,2,2,1,1,6,5,2,3,3,1,['present'],1,2,2,6,5,1,2,4,6,1,2,6,5,6,4,1,5,1,1,6,1,2,1,2,7,3,2,2,1,1,1,2
74,u443582,4,1,6,7,7,6,3,1,1,6,1,1,1,1,4,5,2,1,1,1,1,1,1,5,5,1,4,1,1,6,5,1,1,1,5,['past'],5,4,2,6,2,1,6,3,6,2,3,2,5,6,5,4,4,6,6,3,6,2,1,1,7,5,5,6,6,4,2,1
75,u128067,5,1,4,6,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,4,1,1,1,1,['present'],2,2,2,6,2,1,6,7,6,2,1,6,5,6,3,1,6,1,1,6,1,1,1,1,6,3,5,2,1,1,1,3
76,u246235,2,1,2,5,2,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,7,7,1,6,4,1,1,1,1,['present'],6,6,6,2,6,7,2,4,6,1,5,4,3,2,1,1,1,2,2,1,2,6,4,1,4,5,6,1,1,1,1,2
77,u353513,4,1,1,6,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,1,1,1,1,['present'],4,3,3,6,1,3,6,4,6,1,1,7,4,6,2,2,5,1,1,6,1,1,1,1,6,2,4,1,1,1,1,1
78,u435359,6,1,1,6,5,6,2,1,6,1,1,1,1,1,3,4,1,1,2,1,1,1,1,1,2,6,2,1,1,7,4,1,1,1,1,['past'],3,2,2,7,2,1,7,5,6,2,1,7,4,7,2,1,7,4,4,7,2,2,1,1,7,3,5,2,2,7,7,6
79,u52482,4,1,1,7,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,4,2,1,1,2,4,1,1,1,1,['present'],2,2,4,6,2,1,6,4,7,1,1,6,4,6,2,1,4,1,1,5,1,2,1,2,6,2,2,1,2,1,1,4
80,u89582,6,1,1,7,5,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,1,6,5,1,1,2,1,"['present', 'past']",2,2,2,7,2,1,6,5,6,2,1,6,4,6,4,1,6,2,2,6,1,2,1,1,7,3,2,2,1,1,2,1
81,u38003,3,1,3,6,2,5,5,2,1,1,1,1,4,1,2,2,1,1,1,1,3,1,1,2,2,1,4,1,1,6,5,1,1,2,1,['present'],1,2,4,5,2,1,5,5,6,2,2,5,5,5,2,4,2,1,1,2,1,2,1,3,6,3,2,2,1,1,1,2
82,u194740,5,1,1,7,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,7,5,1,1,1,1,['past'],5,5,2,6,1,3,6,5,6,1,2,6,4,6,3,1,5,1,1,6,1,1,1,1,7,4,5,3,4,2,1,1
83,u299509,4,1,2,4,3,4,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,6,4,1,1,1,1,"['future', 'present']",2,2,6,6,2,1,6,4,6,2,1,6,4,6,4,2,4,1,1,5,1,2,1,1,4,2,5,1,1,4,4,1
84,u374980,3,1,1,5,2,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,['present'],1,1,5,6,4,1,3,6,6,1,1,6,5,5,2,1,3,1,1,4,1,2,1,1,4,2,2,1,1,1,1,1
85,u165042,2,1,4,6,2,3,5,2,2,1,6,6,1,2,5,6,1,1,1,1,1,1,1,6,6,1,5,3,3,1,4,2,5,2,1,['present'],3,5,4,2,6,3,2,6,6,2,6,2,6,6,4,5,2,1,1,2,1,2,1,2,6,5,2,2,1,1,2,3
86,u191916,4,2,2,6,3,5,4,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,6,4,1,1,1,1,['present'],1,2,2,6,3,1,5,2,6,2,1,5,4,6,3,1,5,1,1,6,1,2,1,1,6,3,2,3,1,1,3,3
87,u332145,2,1,3,7,2,6,5,2,1,1,1,1,4,4,3,6,7,2,1,1,2,1,1,1,1,2,4,1,1,7,7,1,1,6,1,"['present', 'future']",1,2,3,5,2,1,5,4,7,1,1,2,7,7,1,2,1,1,1,1,1,2,1,5,7,4,1,1,1,1,1,1
88,u350874,3,1,2,7,2,5,3,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,4,3,1,6,6,1,1,1,2,['past'],5,5,4,5,2,3,6,3,6,2,2,5,4,6,2,1,2,6,6,1,5,2,3,1,7,4,6,6,5,6,5,2
89,u114872,3,1,4,7,5,5,5,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,2,2,1,1,2,['present'],5,5,4,3,2,2,6,2,5,2,5,4,3,5,5,1,2,1,1,2,1,2,1,2,6,4,5,1,1,1,2,1
90,u337078,6,1,2,7,5,6,2,1,1,1,1,7,1,1,1,1,1,4,4,1,2,1,1,4,3,1,2,1,1,7,6,1,1,1,1,['present'],5,5,2,6,1,1,6,5,6,2,2,6,5,6,2,7,6,2,2,6,1,2,1,3,7,4,4,5,5,4,3,1
