,message_id,informativeness,constructive_feedback,author_revelation,comprehensibility,detail_level,explicitness,context_dependence,persuasiveness,logical_reasoning,anecdotal_reasoning,right_wrong,tradition,supportiveness,empathy,status_suggestion,status_appropriateness,personal_choice,group_harmony,shared_responsibility,self-reliance,group_wellbeing,self_growth,self_responsibility,ext_responsibility,other_reliance,accomplish_tasks,implied_meaning,creative_text,repetitive,point_faults,tactful,critique,challenge,conflict,build_connection,orientation,vividness,expressfulness,vagueness,matter_of_factness,abstractness,figurativeness,concreteness,formality,conciseness,verbosity,emotionality,impersonality,politeness,directness,bluntness,cultural-relatedness,exposition,narrative,narrative_mode,expository_mode,storytelling,indirect,suspensefulness,prosociality,clarity,engagement,showing,context-first,setting-first,chronological,transition_level,causal_level
35,u190186,2,1,3,6,1,4,5,2,1,1,4,1,1,1,2,2,4,1,1,1,1,1,4,1,1,1,5,1,1,2,3,4,1,3,1,['past'],1,3,2,2,1,1,6,1,6,1,4,2,3,5,4,2,1,1,1,1,1,4,1,1,6,4,2,1,1,1,1,1
36,u198609,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,['present'],1,1,7,1,6,1,1,1,6,1,1,6,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,u189045,2,1,3,6,2,3,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,4,1,1,7,5,1,1,1,1,['future'],1,2,5,5,1,1,3,2,6,1,2,3,5,5,1,1,1,1,1,2,1,5,1,2,6,2,2,6,6,5,5,5
38,u32159,3,1,1,6,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,['past'],2,2,5,5,3,1,4,4,6,2,1,6,4,6,2,3,3,1,1,4,1,2,1,1,6,2,2,5,5,6,1,1
39,u268641,1,1,2,6,1,2,7,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,5,1,1,6,4,5,1,1,1,['past'],1,2,7,5,4,1,3,3,7,1,1,5,4,5,2,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1
40,u247235,4,1,4,6,2,6,6,5,1,1,1,1,3,2,6,5,1,4,6,2,6,1,2,2,2,5,2,1,1,6,4,1,1,3,2,['present'],2,2,2,6,2,1,6,6,6,1,3,4,5,6,5,1,1,1,1,2,1,1,1,5,6,4,1,1,2,2,1,1
41,u167651,1,1,4,7,1,5,7,1,1,1,1,1,2,1,1,1,6,2,1,1,1,1,1,1,1,1,4,1,1,6,5,1,1,4,1,['present'],1,2,6,5,5,1,2,2,7,1,2,2,5,6,4,1,1,1,1,1,1,4,1,2,3,2,1,1,1,1,1,1
42,u96664,2,1,1,7,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,['present'],2,2,7,5,4,1,3,4,7,1,1,6,5,6,2,1,1,1,1,1,1,3,3,1,6,3,2,1,1,1,1,1
43,u31903,2,1,6,7,2,6,2,2,1,1,1,1,3,2,1,1,5,2,1,5,1,3,4,1,1,1,2,1,1,1,4,1,1,1,2,['present'],2,4,2,6,4,1,4,3,6,2,5,2,5,6,4,1,2,1,1,2,1,1,1,3,6,3,1,1,1,1,1,1
44,u28819,2,1,1,7,1,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,7,4,1,1,1,1,future,1,2,4,6,5,1,2,4,4,3,1,6,4,6,4,1,2,1,1,2,1,2,1,1,6,2,2,1,1,1,1,1
45,u191219,4,1,5,7,2,5,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,4,1,1,1,1,['present'],2,2,2,6,1,1,6,3,7,1,2,2,4,7,3,3,1,1,1,1,1,1,1,1,7,2,1,1,2,1,1,1
46,u159244,1,1,2,7,1,6,6,3,1,1,1,1,3,3,3,3,3,1,1,1,2,1,1,1,1,3,2,1,1,6,5,1,1,3,1,['present'],1,2,4,6,1,1,6,2,7,1,3,2,5,6,4,1,1,1,1,1,1,3,1,3,7,2,1,1,1,1,1,1
47,u124082,1,1,4,6,1,5,5,3,1,1,4,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,4,1,1,2,2,2,3,2,1,present,2,3,4,3,3,1,3,2,7,1,5,2,2,6,6,1,1,1,1,1,1,2,1,1,6,3,1,1,1,1,1,1
48,u43907,1,1,3,6,1,2,7,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,5,1,1,7,3,1,1,1,3,['past'],2,2,6,5,2,1,5,2,6,1,2,1,4,5,2,1,1,3,3,1,2,2,1,1,6,2,2,1,3,2,1,1
49,u76330,2,2,4,7,1,6,3,4,3,1,4,1,1,1,1,1,5,2,1,2,1,1,6,1,1,1,2,1,1,1,1,1,4,1,1,"['present', 'future']",2,4,2,5,2,1,6,2,6,1,5,2,1,7,7,1,1,1,1,1,1,1,1,2,7,4,1,1,1,2,1,5
50,u272047,4,3,2,7,2,5,6,5,4,1,1,1,3,1,1,1,4,2,3,2,1,1,3,1,2,4,5,1,1,6,5,2,1,3,2,"['present', 'future']",1,2,5,5,2,1,5,2,6,1,3,3,5,6,3,1,2,1,1,2,1,3,2,3,7,3,2,2,1,1,1,4
51,u166279,2,1,1,6,1,3,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,['present'],2,2,5,5,5,1,2,6,6,1,1,6,5,5,2,2,4,1,1,5,1,2,1,1,5,3,1,1,1,1,1,4
52,u193602,2,2,4,6,2,5,6,2,1,3,4,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,4,1,1,2,2,2,1,1,2,"['past', 'present']",2,4,4,4,2,1,5,1,6,1,6,1,1,6,6,1,1,2,2,1,1,1,1,2,6,3,2,1,1,1,1,1
53,u174585,2,1,2,6,1,3,6,2,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,1,3,5,1,1,6,1,1,3,1,1,"['present', 'future']",1,2,6,4,2,1,3,2,7,1,4,2,1,6,6,1,1,1,1,1,1,2,5,1,4,4,2,1,1,1,1,1
54,u246095,1,1,5,6,1,4,5,3,1,1,1,1,6,6,1,1,2,1,1,3,1,2,2,1,1,2,2,1,1,6,6,2,1,3,1,['future'],1,2,4,3,2,1,2,2,6,1,4,2,5,5,1,1,1,1,1,1,1,3,1,5,6,4,2,1,1,1,1,1
55,u99087,1,1,2,7,1,4,6,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,5,1,1,2,2,3,1,1,1,"['past', 'present']",1,1,6,5,5,1,2,1,7,1,3,2,3,6,4,1,1,1,1,1,1,2,1,1,6,1,1,1,1,1,1,1
56,u277626,2,1,3,7,1,4,6,4,1,1,2,1,3,2,2,2,2,4,5,2,4,1,4,2,2,5,5,1,1,4,4,2,1,3,2,"['present', 'future']",1,2,5,4,5,1,2,2,6,1,3,2,3,6,5,1,2,1,1,2,1,2,1,5,6,4,2,2,1,1,1,1
57,u101105,1,1,7,7,1,7,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,3,['past'],1,3,6,5,5,1,2,2,7,1,3,1,4,7,6,1,1,1,1,1,1,1,1,1,7,2,1,1,1,1,1,1
58,u158444,2,1,3,7,2,3,7,2,1,1,3,1,2,2,1,1,4,1,1,1,1,1,4,1,1,1,4,1,1,5,4,5,1,2,1,['past'],2,2,7,5,5,3,2,2,6,1,4,4,4,5,3,1,1,1,1,1,1,4,1,1,5,2,2,1,1,1,1,1
59,u133457,2,1,2,7,1,5,6,3,1,1,2,1,2,1,4,3,4,2,2,2,1,1,4,1,4,5,4,1,1,6,5,3,2,4,1,['future'],1,2,5,4,5,1,2,5,6,1,2,5,6,6,2,1,1,1,1,1,1,2,1,4,6,4,2,1,1,1,1,1
60,u8071,2,1,3,7,2,5,3,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,6,4,1,1,1,3,['past'],2,2,2,6,1,1,6,3,7,1,1,2,5,7,3,1,2,3,3,2,2,1,1,1,7,2,5,2,2,1,1,1
61,u211890,1,1,1,6,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,4,1,1,2,1,['present'],1,1,7,2,4,1,2,2,7,1,1,5,5,5,1,1,1,1,1,1,1,4,1,1,4,4,1,2,1,1,1,1
62,u62352,2,1,5,6,2,4,5,2,1,1,2,1,1,1,4,2,6,1,1,4,1,1,3,1,1,1,4,1,1,4,5,5,2,2,3,['present'],2,3,5,5,2,1,4,2,7,1,4,2,4,5,3,1,1,1,1,1,1,4,1,1,5,2,2,1,1,1,1,1
63,u147099,1,1,4,7,2,7,6,1,1,1,2,1,1,1,4,1,5,1,1,1,1,1,5,1,1,1,2,1,1,2,1,1,1,1,1,future,6,6,1,5,1,1,7,1,7,1,6,1,1,7,7,1,1,1,1,1,1,1,1,1,7,4,5,1,1,1,1,1
64,u149880,2,1,4,7,1,5,6,3,1,1,2,1,3,2,4,4,1,3,1,1,1,1,2,1,1,1,4,1,1,5,3,2,4,4,1,present,1,2,2,4,2,1,6,2,6,1,4,2,3,6,5,1,1,1,1,1,1,2,1,2,6,3,2,2,1,1,1,1
65,u276186,2,2,1,6,1,5,6,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,4,1,1,2,2,1,1,6,2,2,1,1,1,['present'],1,1,4,6,1,1,6,2,7,1,1,2,3,7,6,1,1,1,1,1,1,1,1,2,6,2,1,1,1,1,1,1
66,u289186,2,1,1,6,1,2,7,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,6,4,5,4,2,1,['present'],1,2,7,2,4,1,2,2,7,1,3,5,4,5,3,1,1,1,1,1,1,6,1,1,4,4,4,5,1,1,1,1
67,u61850,4,1,4,7,1,5,5,1,1,1,1,1,4,2,3,5,1,1,1,1,1,1,1,2,3,5,2,1,1,5,5,1,1,1,1,['past'],1,1,4,6,1,1,5,5,7,1,1,6,5,6,2,1,1,1,1,3,1,1,1,5,7,2,2,1,1,1,1,1
68,u204056,2,1,2,7,1,4,6,1,1,1,1,1,5,3,1,1,1,2,1,1,2,1,1,1,1,1,3,1,1,6,5,1,1,2,1,['present'],1,2,5,4,2,1,2,2,7,1,3,4,5,5,1,1,1,1,1,1,1,2,1,3,6,2,1,1,1,1,1,1
69,u236553,3,1,2,3,2,4,7,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,['present'],2,2,4,6,2,1,6,4,6,1,1,6,4,6,4,5,4,1,1,5,1,2,1,1,4,2,2,2,1,1,1,1
70,u27701,3,1,2,6,2,3,6,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,3,1,1,1,1,['present'],1,2,5,4,4,1,2,5,6,1,1,3,4,5,2,3,3,1,1,4,1,2,1,1,5,2,2,2,1,1,3,6
71,u272988,1,1,3,6,1,5,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,['present'],3,3,6,2,2,1,3,1,6,1,5,4,1,6,6,1,1,1,1,2,1,2,1,1,5,3,1,1,1,1,1,1
72,u127408,2,1,3,7,1,6,5,1,1,1,1,1,1,1,2,2,3,1,1,1,1,2,1,4,5,2,2,1,1,1,4,1,1,1,1,"['present', 'future']",1,2,4,5,2,1,6,2,7,1,2,2,4,6,3,1,1,1,1,1,1,2,1,2,7,5,1,2,4,1,1,1
73,u182148,2,4,2,7,2,6,2,2,1,1,4,1,2,2,4,5,2,4,2,1,4,1,4,1,1,1,2,1,1,2,3,2,1,3,1,['present'],1,2,2,6,1,1,6,2,7,1,3,2,4,6,5,1,1,1,1,1,1,2,1,4,7,2,1,1,1,1,1,1
74,u183195,3,1,2,7,2,6,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,2,['past'],2,2,4,6,2,1,6,4,7,1,1,6,4,6,3,1,1,2,2,1,1,1,1,1,7,2,1,1,2,2,1,1
75,u50137,3,1,2,6,3,4,5,1,1,2,1,1,1,1,3,4,1,4,4,1,1,1,1,4,5,3,2,1,1,6,4,1,1,1,1,past,1,1,5,5,2,1,5,4,6,1,1,4,4,6,1,1,2,1,1,3,1,1,1,4,5,2,2,2,1,1,1,1
76,u42703,3,1,2,6,2,5,5,4,1,1,1,1,1,1,2,2,2,2,3,4,5,1,3,1,1,5,2,1,1,6,4,1,3,2,1,"['present', 'future']",1,2,5,6,2,1,6,4,6,1,1,4,4,6,5,1,2,1,1,2,1,1,1,4,6,3,1,1,1,1,1,1
77,u200977,1,1,2,7,1,6,6,1,1,1,1,2,2,2,1,1,3,1,3,1,1,1,1,3,4,3,2,1,1,1,4,1,1,1,1,"['present', 'future']",1,1,5,5,2,1,6,3,7,1,3,5,5,6,2,3,1,1,1,1,1,1,1,3,6,2,1,1,1,1,1,1
78,u132136,1,1,3,7,1,5,6,2,2,1,2,4,1,1,2,1,2,4,1,1,1,1,3,4,1,1,5,1,1,2,4,2,1,1,1,"['present', 'future']",1,3,5,2,2,1,5,2,7,1,4,2,4,6,3,4,1,1,1,1,1,4,1,3,7,4,3,1,1,1,1,4
79,u67114,1,1,2,7,1,5,6,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,1,1,"['present', 'future']",1,2,5,5,4,1,2,2,7,1,4,2,1,7,6,1,1,1,1,1,1,2,1,1,7,2,1,1,1,1,1,1
80,u224955,5,1,2,7,2,6,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,6,4,1,1,1,1,['present'],1,1,3,7,1,1,6,4,7,1,1,6,5,7,6,1,2,1,1,2,1,1,1,1,7,1,1,1,1,1,1,1
81,u11905,1,1,2,5,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,1,1,6,4,5,1,4,1,['present'],1,2,7,4,6,1,1,2,6,1,2,6,4,4,2,1,1,1,1,2,1,6,3,1,3,2,1,2,1,1,2,6
82,u135852,1,1,2,6,1,2,6,1,1,1,1,1,2,2,1,1,4,4,2,1,1,1,1,1,2,2,5,1,1,6,5,5,1,6,1,['present'],1,3,6,2,4,1,2,2,7,1,3,3,5,4,1,1,1,1,1,1,1,5,1,4,6,2,2,1,1,1,1,1
83,u143965,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,['present'],1,1,7,1,5,1,1,1,6,1,1,7,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,u146367,2,1,6,7,1,6,2,2,1,1,1,1,1,1,1,1,7,1,1,5,1,1,5,1,1,1,2,1,1,6,2,1,2,1,1,"['present', 'future']",1,2,1,6,1,1,6,2,7,1,3,1,2,7,6,1,1,1,1,1,1,1,1,1,7,2,1,1,1,2,1,3
85,u278529,2,1,2,7,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,1,1,['past'],3,3,2,4,1,1,6,2,7,1,3,2,5,7,2,1,1,1,1,1,1,1,1,1,7,5,2,1,1,1,1,1
86,u153876,1,1,6,6,2,4,6,1,1,1,1,1,5,6,1,2,1,2,1,1,2,1,1,2,2,1,5,1,1,6,5,2,1,3,5,['present'],4,6,6,2,3,1,4,2,6,2,6,1,5,5,4,1,2,2,2,2,1,2,1,5,6,5,2,2,1,1,1,1
87,u64044,2,1,3,6,1,3,6,2,1,1,1,1,4,4,1,1,4,4,2,1,3,1,1,1,3,1,4,1,1,6,5,4,1,5,5,"['present', 'future']",1,2,6,2,4,1,3,1,7,1,3,2,5,5,1,1,1,1,1,1,1,4,1,5,4,5,2,1,1,1,1,1
88,u81150,2,1,3,7,2,6,7,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,4,1,1,4,4,2,1,1,1,"['past', 'present']",1,3,6,3,2,1,5,2,6,1,4,2,4,6,4,1,1,1,1,1,1,2,1,1,7,4,1,1,1,1,1,5
89,u218382,2,1,4,6,2,3,7,1,1,3,2,1,1,1,2,2,4,1,2,1,1,1,2,1,2,1,5,1,1,2,2,2,5,1,1,"['present', 'past']",2,4,5,3,2,1,6,2,6,2,6,2,2,6,6,1,1,2,2,1,1,2,3,1,6,5,2,2,1,1,1,1
90,u40001,2,1,2,7,2,5,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,3,past,3,3,3,6,1,1,6,4,6,2,2,2,4,6,2,1,2,4,4,2,3,2,1,1,6,3,5,6,6,5,2,1
